"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.88496e+06,1.91437e+06,807033,2.29656e+06,2.57044e+06,884517,14670.5,7533.89,6536.15,4363.43,5420.97,5633.39,12778,19697.8,11711.5,9906.75,7549.73,10460.6,6615.43,5220.31,17009.6,18049.8,17055.5,12656.5,8812.98,8388.78,8309.44,10062,3891.56,1474.28,1570.77,944.3,1784.93,274.966,1179.37,26.0656,23954.8,17966.7,19907.3,12831.9,7330.38,2874.7,2604.13,3264.2,2682.41,295.495,33.9,6.07375,8.05125,723.482,511.184,-263.855,2480.42,2651.54,1854.61,2101.24,2245.03,1142.85,635.554,656.247,14936.5,6925.31,14290.6,14917.8,11518.3,9078.62,10847.1,9284.62,6004.75,5630.25,0.0034
1.99279e+06,1.99633e+06,833575,1.82123e+06,1.99913e+06,899983,15316,8779.67,6879.99,4001.82,4164.48,5179.25,13154.9,21592,11647.7,9982.54,8910.27,10389.1,6741.05,5649.23,17546.5,18180.9,17967.9,13773.8,9747.08,10075.3,9476.58,10400.1,4498.55,1313.91,2181.14,970.9,2096.77,2191.18,1336.35,1734.76,29404.1,19650.3,20003.4,13052.2,7733,3544.63,3096.88,3269.01,2816.03,171.76,363.295,522.625,627.221,466.054,707.38,439.005,2248.56,2432.47,1968.74,2004.48,2032.66,1712.44,1046.59,535.196,15847.2,7398.12,14457.7,15211.1,11657.4,9288.38,11209.6,9941.19,7313.81,6590.75,0.0225
1.88453e+06,1.8915e+06,810251,2.15182e+06,2.38813e+06,876424,14890.6,8370.76,6058.66,5873.02,4905.4,3758.69,12802.2,20734.5,11819.6,10980,9105.43,11938.8,7131.6,5632.12,18203.2,19441.5,17317.3,13534.8,10109.9,9606.97,10588.2,9815.92,2595.16,1214.99,1556.52,1524.63,1984.49,778.941,967.872,851.556,26013.3,18954.8,19001.1,13077.4,7616.98,3413.59,2772.28,3329.33,2811.79,-124.018,137.154,-80.9362,785.562,358.563,667.477,646.643,2720.69,2561.22,1384.39,1928.91,1950.38,1956.38,500.378,1061.64,15059.2,7419.81,14379.2,14884.2,11475.8,9676.94,10527.6,10324.2,7226.5,6409.56,0.0336
1.86043e+06,1.89081e+06,700010,2.16113e+06,2.42464e+06,774171,13969,8867.06,5541.46,4275.89,5477.79,4904.51,12999.4,20165.3,11521.9,10331,8892.28,11147.8,6601.23,5767.78,17219.1,18025.9,17226.2,13104.6,9599.49,8899.01,8019.37,10017.3,3467.32,1423.1,2062.63,1107.76,1528.97,1191.24,1180.43,45.9562,23646.1,19364.3,19581,13224,7734.48,3289.08,2317.94,3331.06,2545.32,522.766,509.701,152.903,20.4813,-18.4331,82.9137,344.509,2356.69,3053.12,1839.92,2042.47,1828.98,1419.63,831.751,276.991,14355.1,5396.5,13986.1,15051.5,11433.8,9039.69,11341,9545.19,7088.12,6834.44,0.05
2.00775e+06,1.99026e+06,862979,1.84997e+06,2.005e+06,929733,15274.9,8226.17,6289.67,5083.9,4279.02,4509.06,13919.2,21795.7,12725.8,11204.7,9389.47,10623.2,7013.79,6308.41,17862.3,19470.4,18556.5,13396.2,9786.85,10105.2,9366.72,9826.82,4127.93,1533.24,1595.35,1112.98,1886.46,1870.61,208.881,814.447,29031.9,19816.7,19622.4,12816.3,8860.71,3592.54,3021.47,3037.74,3168.66,-118.438,392.11,104.031,148.171,276.921,-51.3444,387.872,2533.53,2607.48,2256.75,2223.27,2013.45,1542.45,716.561,317.53,15322.4,5517.31,14075.2,15044.5,12049.4,9727.81,11606.2,9855.12,7254,8276.69,0.0709
2.00965e+06,1.98201e+06,831255,1.84353e+06,2.00971e+06,890022,14037,9347.15,6441.1,5417.1,6538.53,4774.5,13312.5,20698.1,11936.8,10599,9546.92,10580.3,6931.38,5599.47,19191.6,20398.3,18381.2,14317.9,10173.9,10177.5,10054.1,10668.1,5355.86,1677.58,2073.85,1242.07,2827.79,989.781,657.638,2016.26,35605.3,25360.4,25713.2,17081.8,10922,4299.4,3254.17,3734.75,2734.18,26.4844,243.868,190.264,356.586,584.775,523.472,707.027,3108.21,2906.29,1203.66,2093.61,1968.67,1402.82,638.097,352.419,16210.2,9453.62,14396.6,15492.5,12189.8,9856.88,11032.9,10781.4,7810.38,8113.5,0.0786
1.82617e+06,1.83163e+06,745831,2.43631e+06,2.6857e+06,814650,14553.8,8445.65,6495.24,3571.71,3758.24,9020.57,13135.4,20395.8,11708.6,10426.8,8654.8,11127,6659.46,5730.59,17461.9,18603.6,17143.9,12638.6,8495.35,8597.01,8436.49,7392.98,6412.98,1629.67,1552.42,943.647,2808.62,625.041,1229.83,424.947,26010.4,19595.2,20764.1,13081.2,7834.29,3489.82,2518.57,3783.14,3186.46,330.384,353.478,75.4981,-40.9625,-116.178,-29.3094,-77.1225,2011.12,2783.05,944.892,1665.9,1856.17,1055,788.104,105.372,14697.4,6053.38,13533.9,14105.2,10902.9,9056.38,11279.5,9460.25,6051.5,5924.69,0.0803
1.87923e+06,1.89313e+06,766106,2.22335e+06,2.47761e+06,830738,15617.9,8237.4,5045.45,5256.38,5337.37,6476.72,12292.1,20671.1,11836.9,9507.06,8845.57,11321.4,6945.44,5875.92,17785.9,18776.6,17451.1,13078.2,9073.51,9192.82,8261.27,8916.67,2117.25,1119.4,2187.67,1022.85,1611.5,223.488,2174.55,132.762,23349.1,16924.4,17950,12079.4,6504.41,2973.8,2465.96,2837.83,2606.06,367.038,-74.7213,183.272,35.9481,-118.65,273.46,433.708,2645.12,3075.86,1683.35,1943.32,1906.52,1332.34,210.18,274.661,14864.9,6639.69,14361.5,14681.1,11557.2,9744.19,10760.9,10076.6,6079.19,7349,0.1049
1.89087e+06,1.90196e+06,653641,2.31545e+06,2.5538e+06,713382,14138.2,9154.3,4859.81,3518.68,8150.98,3999.81,12073.2,20660.2,11227.5,9122.69,8294.08,10533.8,6904.16,4637.28,17173.7,17574.8,17048.7,12962.1,9193.73,8583.75,8688.62,9684.81,3869.82,1523.56,1954.68,982.241,1207.33,1781.43,681.15,139.887,22586.4,17757.9,17723.2,11808.5,7213.59,2902.13,2057.82,3556.09,2311.49,206.366,761.973,96.6856,666.912,212.934,440.488,-49.6494,2505.14,2846.26,2090.85,1996.99,2113.52,1096.74,750.532,276.709,14384.4,7420.44,13618.1,14592.4,10709.4,9259.75,10394.7,9223.5,5671.19,5749.56,0.1261
1.94539e+06,1.96238e+06,882255,1.96797e+06,2.19488e+06,963400,15748.2,8861.86,7122.67,4571.91,4410.66,4185.45,13433.8,21080.3,12294.2,10056.3,9144.7,11714,7040.26,6109.31,18614.7,19398,19246,15169.5,9624.37,10024.5,9070.29,10592.9,4919.46,1497.56,1641.6,1300.79,1870.91,1341.99,1612.03,81.6406,28546.7,20512,20018,13750.4,7840.05,3507.04,2418.76,2993.57,3030.66,232.356,225.788,143.651,63.7744,-118.014,296.484,505.534,2207.31,3385.48,1629.25,2036.82,2385.29,1852.28,630.328,-45.4825,15056.3,8499.19,14437.2,14771.8,12323.1,10121.8,12409.4,9999,8007.62,6658.75,0.1282
