"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.87069e+06,1.88575e+06,904211,2.1628e+06,2.36491e+06,972722,349170,277561,183740,159202,169682,171890,291168,484648,287834,268234,240472,320122,214900,184815,455901,487399,457994,353666,244901,242469,238058,245844,64370,107232,97194.4,75687.9,89339.1,56616.2,51383.8,17845.7,509515,386061,429271,309825,235197,175695,180036,145151,57239.2,19120.7,20732.3,19547.1,16451.9,11719.2,12688.6,16094,51539.2,60965.7,46202.3,50949.2,55761.2,41014.5,25691.4,19931.2,347773,191333,353156,375830,320204,261057,319368,288162,200659,190136,0.0088
2.02443e+06,2.04604e+06,855720,1.54314e+06,1.7308e+06,951575,317103,271110,181439,156621,178778,172762,266120,446008,266212,249280,227265,306289,209457,180027,444649,471220,445116,339062,234417,233807,228691,241344,67841.6,109503,100182,80491.6,94079,62551.7,46543.2,23158.6,495285,400096,435575,310106,238176,173089,182778,144025,55031,18620.1,19387.5,18996.6,15198.4,10734.4,12956.5,14492,51043.4,58828.4,44756.5,50003,54179.5,39910.4,24806.7,19731.4,341228,226831,347198,371369,314409,261233,316091,286746,202517,208026,0.0105
1.98480e+06,2.02343e+06,764221,1.75531e+06,1.95846e+06,846167,330015,278968,188489,157563,185773,173118,277743,461774,275840,254740,232068,316782,212125,181542,444057,474256,449047,344018,242607,237087,229571,246004,75174.8,118287,109221,85450.7,99622.6,65831.8,63984.3,25375.9,568034,426532,466637,332954,258113,189641,196424,156006,52848.4,16999.9,18971.4,18823.3,15387.8,11093.8,12829.9,15328.5,48489.1,56015.4,42958.6,47835.1,51443.3,38256.4,24274.7,18463.4,341526,221267,347129,369786,312646,260410,313326,287931,201653,211542,0.0276
1.85513e+06,1.8565e+06,917942,2.14624e+06,2.317e+06,975980,361544,274826,186080,154912,175482,154798,305556,497200,298245,273758,246258,323755,217767,184465,464050,492694,461584,357579,246069,243239,240582,244778,62117.1,112361,98506.6,77995.3,88718.2,58330.4,57329.6,24360,527776,396421,436477,319543,241723,179408,187207,145099,58298.3,19419.8,20909,20430.4,15303.7,11361.5,12727.4,14536.6,52477.1,62307.3,46901.8,52484.1,56008.4,42246.3,26658.4,20599.4,352624,194054,356873,381382,323442,259588,313933,283292,190124,189625,0.0282
1.87194e+06,1.90137e+06,777157,2.14048e+06,2.39571e+06,851359,337862,291050,192215,162779,189774,178547,288210,478210,284901,265624,240414,323837,218443,186675,445764,480918,444216,341234,238464,235471,224077,245234,67644.2,109523,97135.1,74101.5,90519.3,60838.9,56798.9,18596.2,488159,391547,432433,312746,238405,175114,184328,144580,53097.6,18372.5,20032.3,18609.8,15405.4,10654.9,12552,16007.4,49019.3,58610.4,44051.4,49063.2,53559.8,38896.7,24941.3,19203.9,347918,204116,348441,373312,314036,260599,309916,283068,195113,202226,0.0477
1.88103e+06,1.86259e+06,891882,2.16085e+06,2.35228e+06,955913,348606,265053,180191,142644,164300,160143,294107,481429,286406,267468,239016,313834,211050,181057,456886,487821,459135,350276,240224,239141,232202,234590,67575.3,105283,95307.6,69705,86082.6,57434.3,48669.7,16689.4,496313,370431,410310,302000,228699,169955,177589,139753,55449.8,19748,21065.3,18843.7,14962.8,10626,12993.8,15347.7,51021.8,59981.2,45687.2,50483.3,54744.6,40402,25266.9,19791.1,347833,184171,351020,373015,313408,256800,307973,274672,182823,181138,0.0486
1.92435e+06,1.93439e+06,768139,1.55345e+06,1.72429e+06,843433,316613,266627,186511,153350,168544,171927,269912,448463,264157,246231,222261,291993,201135,171380,446338,484987,452267,354824,249973,252850,247637,260762,76911.9,116269,104361,79960,94471.1,61998.6,59014.6,24869.1,588407,416332,457036,332317,249964,186876,192861,151847,54331,18218.6,19458.7,19285,15647.4,11444.8,13022.5,17564.9,49680.3,59121.6,44895.5,49280.4,53847.9,39163.3,25312.8,19381.5,349906,253279,354296,377943,319508,268114,325199,298718,212419,215469,0.0635
1.84773e+06,1.82489e+06,767000,1.64223e+06,1.79697e+06,825075,332428,271600,176499,154605,158135,165503,278399,456538,272272,254515,229424,299824,204071,173550,441930,479605,452212,354123,250531,254141,255943,268688,79729.4,115709,106733,81101.2,100411,63840.1,59104.5,22931.3,579014,414017,454737,332524,254551,184300,192387,154253,54089.4,18642.7,19830.4,18293.9,15962.9,11957.7,13605.1,17519.4,50178.1,58625.3,44764.9,49349.8,53578.4,39576.8,24447.8,19564.7,346508,242620,352133,379089,321050,264708,325014,299008,208898,221534,0.0649
1.88467e+06,1.89096e+06,842419,1.9763e+06,2.14715e+06,905836,366402,291609,194071,164023,188203,176192,309768,512977,301529,279022,250520,329205,223267,186835,456292,487228,460467,361446,248932,253804,247792,258860,74417.1,112378,101434,77994.7,98600.3,64339.6,51365,24359.4,542044,389189,434450,316576,240698,176781,185766,144651,54197.3,18081.1,20044.6,19283.2,15043,11114.8,14303.9,16983.3,49581.4,58429.6,43913.3,49789.6,52253.5,39344.5,24749.6,19213.9,343833,199434,345805,372704,315643,260428,317581,287425,200298,205623,0.0769
1.96968e+06,1.99478e+06,880739,1.83256e+06,2.03773e+06,966876,337221,285839,186171,165993,191250,183961,284841,470501,279998,258721,236448,314235,214994,182303,450821,486970,460932,358921,249491,250509,247106,267190,65248.8,108849,96165.7,75825.9,95706.6,50054.4,55374.8,24603.9,552342,387682,425989,312432,234812,173694,181329,144547,56045.8,18381.8,20685.4,19718.6,16233.6,11104.6,14473,16755.6,51354.8,60408.3,46008.4,51421.3,56060.8,41278.7,26066.8,19906.6,345925,217552,350006,372907,312279,265393,320913,293152,208448,213823,0.0775
