"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
842099,855146,2.13109e+06,227926,257978,2.25515e+06,12928.3,9255.52,5980.79,4675.73,4732.04,5639.71,11144.1,19130.4,10281.8,9588.43,8612.7,10748.9,6803.75,5548,153645,161654,145188,112400,76223.5,74286.9,70139.1,75783,20450.7,15144.2,13918,11157.2,17315.7,9097.32,5463.69,2206.2,155099,125784,132821,90315.7,57097.4,32066.8,29878.4,20964.8,191419,32862.7,34170.2,31008,23786.5,16480,18215,20745.5,175886,205226,149482,160549,169068,119868,60963.3,41324.2,124135,54625.7,116906,122410,99383.5,82008.2,97233.1,83748.7,58911.6,60093.9,0.01
840939,854668,2.12778e+06,222882,251131,2.24999e+06,13773.5,9093.76,6099.87,4950.77,6970.35,4897.89,11142.7,18614.7,10721.8,9127.75,8437.32,10743.9,7037.14,5724.12,154537,164476,147650,112657,77607.4,75002.5,71158.4,80509.6,22216.7,14671.4,14081.2,10528.7,10781.9,8508.62,6095.32,3609.23,156329,122472,129499,87173.7,56604,32190.2,30134.5,21816.9,191132,32866.2,33307,30577.9,24016.5,16508.1,18938.6,25656.8,174602,203187,148866,160271,168426,118253,59336.2,40849.4,122079,51507.2,118411,122515,100482,81745.9,98925.3,85053.6,59498.9,61036.9,0.0402
930971,930192,2.02123e+06,182354,204110,2.10122e+06,13846.5,9475.3,6336.9,5802.29,6260.52,5234.44,11236.9,20173,10719.1,9850.97,8633.3,10205.4,7485.62,6867.49,154511,164640,152473,118452,81408.5,82066.3,81824.5,86763.3,23793.1,17374.4,15363.8,12374.8,16833.3,12145.6,11421,5869.46,198489,137504,140767,98621.5,63770.8,35447.9,32697,22867.9,193871,32373.4,33207.6,30773.6,24622.1,18140.7,20855.9,25136.4,174821,203644,147866,157619,166333,117208,59274.6,40451.1,126227,60689,120482,126671,102589,86483.6,101207,91184.9,64715.6,68074.6,0.0474
829954,846748,2.27373e+06,211606,232588,2.33973e+06,13251.4,8113.87,6124.78,4406.05,5412.27,5137.6,11435.4,19390.8,11086.4,10322.5,8551.79,10824.2,7399.87,7119.55,160347,169266,152244,117530,80608.2,81367,74683.2,82399.9,23408.6,15403.8,14621.9,11865.7,12082.2,7790.18,11989.5,3829.81,183282,125494,135389,91843.5,58940.6,32364.7,29953.1,22061.8,200368,33872.3,35501.7,31819.2,24557,18424,20009.6,25501.6,181613,209207,152415,162895,172314,121835,61657.7,42353.2,124955,53183.5,118640,123714,99717.6,82048.8,98210.6,88565.5,59230.6,57213,0.0623
855252,864136,2.06711e+06,201658,224971,2.15894e+06,14851.2,9914.86,5717.58,5416.14,8371.87,5289.33,11068.2,18695,10868.6,9509.51,8001.63,10865.5,7139.03,6070.86,155598,166958,153479,118462,81380,80378.9,78456.9,82168.2,28192.2,16074.1,15075,10289,16321.5,10727.9,7455.84,2404.03,192516,126641,132255,91606.2,59766.5,32867.7,30566.7,22251.6,194949,32701.6,34578.8,31411,24673.3,17817.3,21330.4,25511.9,176267,206624,149465,160395,169655,119014,60475,41133.6,122741,57080.2,117740,123794,100771,82481.6,101067,87518.8,61242.1,62688.7,0.0695
939679,928630,1.82113e+06,163553,182824,1.95053e+06,12163.7,8449.67,5124.88,5889.83,7575.02,6937.55,11012.7,18110.5,10354,9115.18,8175.15,10273.9,7389.83,6212.84,154082,162402,146786,113069,78249.5,76747.6,74803.5,77599.8,23021.3,17051.7,14381.2,10881.7,14412.8,11587.3,8009.51,2634.71,186511,131652,138200,93009.7,59669.1,32775.1,31192.6,22567,183548,30862.2,32276.8,29682.1,22037.8,15128.2,19165.3,22684.1,167990,194100,139710,149459,157391,110757,56031.8,38827.7,124146,65223.5,118837,126472,99198.3,83827.4,101053,89197.9,60692.3,65027.1,0.0707
860866,866670,2.16116e+06,204872,232697,2.25582e+06,12988.4,9436.11,6415.66,3747.24,4191.18,4816.82,12298.7,19560.6,11190.5,9863.46,8588.08,10529.2,7658.99,6042.45,159345,168822,152925,116033,81282.9,78862.9,78146.1,82927.2,22518.8,14859.5,14151.4,11105.3,14092.2,6959.64,10732.4,3261.05,187629,127281,131464,89290.9,57593.2,32421.5,31040.2,21916.4,197180,34215.2,35246.2,31781.5,25949.2,18502.7,21512.3,26029.3,180688,209881,152578,162617,172266,120811,61656.5,41534.3,122673,56848.9,118806,123891,102309,83712.4,101118,87052.3,59874.7,64923.8,0.08
935021,924780,1.78178e+06,191132,209521,1.79724e+06,13174.2,9348.42,6495.54,4818.09,5304.43,6378.25,11956.7,21146,12305.1,10727.7,8792.98,11305.1,7251.56,7153.09,156203,166879,150653,116927,80772.7,83639.7,82590.4,89874.3,31758.6,17750.9,16112.5,11052.1,14837.9,11715.6,9331.26,4463.87,201764,137287,145466,99535.2,64821.2,35494.4,32881.5,24366.9,181098,30376.5,31826.7,28601.6,23296.2,17282.6,19071.5,25511,164819,190105,138055,147381,153750,109720,54951.8,37817.2,128609,64317.2,120566,127633,103416,85920,104640,90642.5,62979.4,65232.6,0.09
836625,850456,1.84148e+06,244194,275803,1.96695e+06,12220.3,8077.57,4602.47,4409.47,6459.54,5258.24,11404.9,18469.6,10397.3,9679.01,7682.79,9953.53,6495.47,6094.44,145220,152859,135864,103688,70371.9,70335.6,67001.2,71958.2,18942.6,13964.5,11621.2,9971.08,12119.2,9440.21,5944.45,3557.04,133039,108363,119036,81199.7,54191.5,28869.5,27865.5,20208.7,174656,30669.4,31509.8,27574.2,21760.8,14358.3,17227.9,22596.7,163780,191704,139824,150324,157704,110970,55841.1,38496.3,119733,52502.6,113837,118155,95236.3,78536.9,91034.9,79492.5,53137.8,55475.7,0.0946
844460,845058,1.88174e+06,230695,258935,1.96849e+06,12054.5,7993.97,3817.89,4474.1,4398.98,3756.01,11192.6,19199.5,10525.5,9240.35,8093.34,10600.4,6674.56,5534.91,152320,159931,144784,111423,76728.9,74899.5,73494.9,76476.2,19914.1,14617.4,13148.8,10932,13837.9,8820.22,8032.84,6849.56,154631,116294,122988,85370.2,54977.3,30152,28595.4,21337.4,180150,31331.3,31582.7,28339,22744.9,15870.3,16361.4,20499.9,165152,192460,139602,149731,158190,111715,55857.5,38232.2,121335,62221.5,115441,121872,97015.8,81469.8,97583.4,84270.6,56685.9,57574.6,0.1016
