"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
2.01155e+06,2.01371e+06,1.98168e+06,1.84178e+06,2.00427e+06,1.97728e+06,260.461,437.028,217.101,303.822,115.133,392.849,263.213,390.171,234.281,-335.58,705.001,630.403,-43.3606,231.306,345.056,-175.678,375.637,296.494,-106.641,448.612,162.487,167.869,1502.31,-681.744,266.653,-374.241,228.238,330.897,82.5906,-94.5844,738.15,190.534,237.5,258.103,207.575,268.197,277.875,48.8062,2440.02,49.8612,-144.499,122.393,37.7844,258.205,-55.2994,359.269,426.363,66.2462,665.429,-87.575,219.149,272.401,286.455,496.847,22.375,232.625,-205.25,-48.25,-410.5,15.5625,-47.8125,322.188,506.75,-43.125,0.0009
1.92248e+06,1.95763e+06,2.25329e+06,1.80481e+06,2.02547e+06,2.40006e+06,-103.009,407.501,-507.609,-24.99,417.021,635.088,383.998,289.839,222.679,187.202,98.9188,420.219,155.964,478.008,-77.5687,75.1406,-130.069,24.9375,-159.141,310.537,65.6906,795.178,295.509,328.878,-25.5312,331.016,405.413,-259.172,150.872,3.20625,1575.1,377.803,634.719,370.678,101.591,374.359,188.694,247.059,1857.37,225.294,197.256,-313.081,866.074,238.218,727.508,761.267,-79.1,217.878,120.486,-181.789,-332.079,-31.9225,502.568,266.539,-244.938,258.562,-219.812,125.5,404.125,23.25,-286,236.5,-274.75,129.938,0.0047
1.93145e+06,1.93302e+06,1.6621e+06,2.33178e+06,2.58422e+06,1.71544e+06,783.541,-174.707,-192.334,91.4813,780.119,407.947,315.945,189.805,191.293,-105.538,-230.265,534.979,-397.163,-45.8894,86.9531,6.0375,276.741,-183.881,277.791,65.625,-11.4844,674.756,53.3781,295.094,918.294,27.6094,-296.459,-96.9594,350.372,663.872,729.066,683.584,577.303,474.584,462.413,-222.597,237.559,81.3438,1666.11,-139.273,262.301,141.038,226.918,-72.885,-94.8494,489.784,130.232,617.828,53.7456,128.396,-97.3919,133.34,632.941,-62.2206,35.5625,81.25,-316.875,268.562,234,69.25,-306.062,170.875,18,-252.188,0.0085
1.93995e+06,1.96708e+06,2.20124e+06,1.89329e+06,2.12425e+06,2.34148e+06,477.116,24.3206,-257.858,-239.562,130.9,532.451,-260.982,449.448,-442.159,-179.69,301.591,1175.27,-242.165,282.402,97.5187,87.675,133.612,23.8875,193.003,-143.85,66.2812,264.075,850.013,199.322,565.369,-136.028,-58.9594,43.5812,14.6656,462.947,998.747,580.925,824.422,325.434,74.3969,244.566,394.012,257.331,2668.35,-43.4344,375.725,-0.635625,315.976,157.917,22.1056,383.776,430.036,461.181,271.624,89.0581,313.787,-213.076,52.545,-74.3681,110.438,348.188,-164.75,75,79.8125,201.25,-14.9375,311.125,87.1875,-232.5,0.0105
1.87271e+06,1.89973e+06,2.19024e+06,2.15047e+06,2.37861e+06,2.26372e+06,467.968,499.726,-192.557,-68.1275,322.193,-35.4769,401.923,89.845,699.274,808.456,758.997,905.144,-265.965,134.173,-237.169,-215.512,-416.456,181.453,292.228,101.325,60.9,599.419,310.947,-150.337,461.581,190.238,594.878,628.306,348.116,319.378,793.962,-63.0562,343.781,66.5,234.65,-530.694,362.188,147.962,1946.78,251.143,-56.2175,310.821,235.534,169.076,724.754,237.512,265.832,386.601,83.5494,96.7562,41.7394,27.4731,410.826,14.4075,327.625,-617.562,33.5625,-352.688,-156.5,-102.188,357,-286.188,-238.312,-121.25,0.0279
2.02487e+06,2.0333e+06,1.70095e+06,1.57032e+06,1.75016e+06,1.78322e+06,558.854,633.229,-16.2881,-58.905,-95.2744,-232.943,407.203,764.798,565.473,478.306,-27.7419,-78.3169,201.11,543.161,114.778,301.022,-103.491,-40.7531,180.337,81.7031,-83.0156,-37.7344,1374.12,-58.425,707.631,330.541,298.716,-243.556,184.775,1801.79,569.881,383.384,434.862,610.316,366.522,276.866,-277.875,41.4437,2177.16,180.235,-20.9756,-238.854,19.9163,555.819,-37.0781,433.002,463.936,242.526,155.728,168.017,671.149,121.122,-7.13312,-58.3363,-93.5625,3.25,-112.375,-208,-68,73.375,-231.812,-410.75,-202.188,-111.438,0.0321
1.94437e+06,1.96610e+06,2.09135e+06,2.22853e+06,2.44406e+06,2.13998e+06,396.419,96.2413,136.924,-38.8981,343.092,382.808,905.293,-135.065,-22.3125,318.771,130.528,570.754,-101.224,421.706,-168.459,-4.00312,417.637,-63.0656,47.4469,-248.653,412.191,823.725,1979.27,125.222,524.162,133.891,151.644,-29.5094,389.678,71.1312,1420.31,496.137,439.197,502.491,478.681,130.506,-114.831,314.509,2530.78,180.376,230.803,-127.549,459.416,466.69,293.164,475.589,346.062,99.0869,88.4931,156.999,-121.334,44.635,151.844,225.929,-113.25,259.875,185.125,216.562,16.5625,3.375,150.438,143.438,-105.25,114.562,0.0425
1.85428e+06,1.84912e+06,1.82185e+06,2.12966e+06,2.30721e+06,1.83838e+06,386.899,127.702,806.299,951.033,532.525,422.004,155.444,317.656,546.284,133.429,-27.5931,538.326,255.478,201.556,361.462,369.206,102.966,301.547,-375.244,-54.9281,551.316,77.8969,348.709,105.925,909.328,-23.8094,396.269,1367.47,637.331,20.0094,1274.37,262.556,380.356,438.188,19.4156,-37.2281,250.444,-159.659,2026.23,-35.595,214.488,-6.85063,272.118,440.629,117.873,265.409,-33.9,-32.8406,-70.6956,123.029,225.294,242.667,447.056,-184.684,15.25,-326.125,120.938,-34.0625,396.875,-160.125,502.062,465.5,111.062,235.5,0.0454
2.02572e+06,2.01432e+06,1.86124e+06,1.77764e+06,1.93025e+06,1.86552e+06,90.3656,66.7144,172.476,-240.008,169.873,867.138,790.904,688.489,-152.915,355.066,-112.678,909.383,93.7869,143.544,177.516,651.656,365.072,-195.562,-128.691,259.416,207.441,648.834,-113.228,-42.8094,451.072,239.459,769.025,-225.387,122.669,55.0406,662.625,581.459,673.016,361.119,415.803,-10.5094,373.647,-161.144,2487.06,-221.197,275.579,69.495,197.609,429.329,22.1763,554.124,-84.3262,-36.8662,-198.739,-258.841,259.688,-249.73,289.845,14.4075,188.312,-162.125,146.5,50.5625,-20.625,-249.375,25.4375,454.5,-95,174.812,0.059
1.98646e+06,2.01704e+06,1.72999e+06,1.6415e+06,1.82936e+06,1.87067e+06,675.994,473.025,321.895,133.206,355.289,33.3944,724.413,252.949,-170.691,363.173,266.411,637.394,-31.9813,500.841,49.9406,-327.337,108.347,-204.487,-171.15,106.181,472.106,169.181,1925.95,257.45,490.081,-63.1156,271.7,546.191,1682.63,490.853,828.756,669.334,1138.34,485.628,138.344,241.241,156.572,-147.191,2008.86,-54.3106,441.689,45.3413,191.041,-149.089,83.1963,-28.5325,81.8544,-156.929,-390.556,34.1825,-311.315,-251.072,-10.5938,221.127,-146.188,-183.938,-325.688,-160.375,327.875,59.6875,-18.5625,-3.8125,-113.25,-194.438,0.0798
