"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.84294e+06,1.88512e+06,1.84434e+06,2.31602e+06,2.60196e+06,1.96281e+06,14418.9,8164,6448.61,4261.54,6219.61,3211.36,11670.3,20023.4,11161.8,10107.6,8635.09,10709.9,7320.51,5415.62,16872.9,17831.6,16149.7,11837.6,8424.67,7585.59,7372.05,7992.93,4416.55,1584.54,2112.98,1162.5,1762.31,678.775,535.681,1174.38,22077.9,17023.5,19427,12539.3,7416.77,3052.71,3148.06,1449.76,22967.2,2614.89,2221.72,2201.52,2557.19,1324.57,1708.91,1959.28,19955.5,23628.1,16167.1,17598.8,18770.3,12781.6,5898.11,3658.3,1502.75,583.438,1674.69,1679.88,1495.62,1312.75,1121.19,387.75,503.688,275.562,0.0051
1.91186e+06,1.9433e+06,2.12877e+06,1.76093e+06,1.97378e+06,2.27451e+06,13615.2,8220.74,5821.78,6179.3,5237.12,5587.87,12121.2,21416.1,12037.7,10000.9,9098.81,11404.9,7252.16,6508.85,17058.7,17465.1,16105.8,11918,8052.91,8390.16,8048.84,8196.89,4474.74,1397.92,1526.89,875.544,1937.7,1783.03,1060.32,515.612,23316.3,18922.3,18902.4,12446,6960.23,3304.63,2841.75,1701.15,26416.2,2681.21,3213.65,2773.16,2211.06,948.282,1481.29,1505.16,22194.5,25733.1,18546,18745.4,19612,13536.3,5959.69,3701.95,1658.25,665.125,1149.88,1252.25,1006.38,891.875,1295.56,912.438,853.625,568.312,0.0098
1.84168e+06,1.87191e+06,1.84454e+06,2.16273e+06,2.37545e+06,1.8677e+06,15218.5,8554.84,5136.93,4449.41,8064.63,8860.07,12612,20987.9,12444.5,11080.3,9331.53,10781.9,7491.57,6085.07,16904.5,18387.1,16952.6,12804.6,8620.76,9384.38,9383.26,10057.9,5957.87,1174.73,1947.26,1389.38,1923.45,1066.49,1088.34,1329.88,33414.9,22212,22150.9,14227.5,8536.34,3572.06,2884.97,1735.95,25864.2,2442.78,2850.5,1848.61,1975.31,1473.24,1775.16,1968.46,21129.9,24307.1,17470.1,17861.9,18721.5,12515.1,5619.63,3116.54,1554.19,813.875,1208.75,1268,1369,1275.31,1599.75,846.688,551.812,1060.75,0.0177
1.93014e+06,1.96194e+06,2.02016e+06,1.72644e+06,1.93518e+06,2.16856e+06,15758.3,8338.55,5584.82,4716.04,3755.12,4850.81,12493,20929.4,11773.5,10738.5,9134.74,11367.5,6882.89,5144,16424.8,18052.1,15723.9,12554.3,8288.77,8848.61,7751.3,9251.02,3448.5,1036.92,1444.18,1216.53,2002.24,1301.8,2203.29,497.562,22060.1,18323.2,19506.1,13286.9,6948.89,3169.02,2330.11,1672.59,25337.4,2497.86,2793.57,2874.16,2470.11,1325.84,1612.72,1500.64,21374.1,25178.7,17597.4,18867.9,19443.3,13346.5,5258.53,3502.93,1822.31,154.5,1561.5,1717.5,1120.56,1029.06,1209.12,995.875,284.625,736,0.0192
1.86803e+06,1.89236e+06,2.02632e+06,2.192e+06,2.44363e+06,2.11358e+06,15788.1,9759.49,6320.39,3808,5492.89,4254.7,12206.5,20685,11773.9,10562.2,8965.09,11133.9,7068.08,6313.55,17111.2,20176.7,17118.9,13504.9,10047.9,8955.58,7938.79,8263.63,3872.2,1725.32,1465.55,664.881,1105.86,411.766,2258.92,541.263,23813.7,18172.5,18295.4,12528.7,7568.47,3108.16,3259.45,1396.08,24934.4,3038.64,2589.96,1914.86,2156.04,1377.96,1009.65,2041.06,20754,24514.6,17022.3,18055.8,18820.6,13059.6,5707.56,3660.28,1647.19,897.312,1228.25,1780.31,1574.25,691.25,1053.88,1223.38,124,585.438,0.024
1.84613e+06,1.87052e+06,1.67657e+06,2.30692e+06,2.55571e+06,1.74443e+06,15846.4,9112.57,4880.93,5820.44,5511.11,5036.6,12372.9,20838.2,11402.6,10534.4,8553.2,10622.1,6647.12,6055.54,17362,18380.5,16341.6,13038.4,8777.74,8618.92,9048.44,8570.69,4472.24,1281.37,1495.24,1069.17,1426.25,226.931,1427.49,1763.62,26358,18747,19649,13367.6,7900.73,3168.72,2659.7,1510.86,23788.5,1998.76,2401.39,1902.92,1017.85,783.302,871.018,1689.42,19908,22610.2,15716.4,16849.6,17860.2,12158.2,5869.36,3938.61,1521.38,559.188,1347.94,1536.56,1585.56,1226.19,1225.88,984.812,729.5,1174.25,0.0515
2.04972e+06,2.06760e+06,1.69385e+06,1.44337e+06,1.62191e+06,1.80817e+06,14135.6,7444.94,5308,4401.96,6628.15,7181.28,11749.7,19049,11268.9,9812.89,8085.01,10882.2,7130.33,6098.3,17565.4,18019.4,17920,13194.1,9243.35,8706.67,8410.96,9117.28,5153.75,1229.42,1850.9,1353.22,789.747,928.684,747.056,1385.81,27905.7,19389.1,19903.5,13025.2,7963.67,3881.34,2869.71,1897.15,24120.7,2581.2,2917.02,2256.04,2052.22,1318.78,1409.39,1860.83,19420.5,22893.1,15516,16481.4,17233.5,11882.9,5354.79,3280.25,1836.25,1566.56,1244,1781.88,1242.12,1014.31,1418.56,1100.62,954.438,1048.94,0.0516
1.95667e+06,1.99843e+06,1.92389e+06,1.82065e+06,2.01837e+06,2.00623e+06,14647.7,8639.1,5230.2,4334.13,5511.56,4693.96,11669.5,21080.1,11844.5,10415.7,8536.84,11439.1,6528.94,5865.73,17589.9,19338.2,17090.1,13467,9183.96,9655.14,9962.99,11464.8,3722.87,1208.4,1253.47,1538.88,2266.88,1580.8,1004.98,1016.86,30557.3,18728,19521.2,12928.7,7456.67,3280.29,3040,1662.26,26519.3,2500.2,2614.4,2153.22,1734.34,1188.12,2149.9,1426.77,21579.3,24870.9,16879.2,18431.6,19474.5,13278.3,6142.33,3723.21,1866.88,484.625,1544.44,1602.25,1137.19,1000.81,1461.75,947.688,649.312,1276.69,0.0521
2.04685e+06,2.06578e+06,1.82154e+06,1.53217e+06,1.70885e+06,1.94121e+06,13937.9,8614.71,6535.03,4346.77,3940.24,5346.37,11535.1,18580.7,10706.4,9767.59,8436.65,10363.1,6820.78,6607.03,17511.3,18612.4,17276,13503.6,8944.62,9325.57,9076.66,9637.1,5277.55,910.219,2421.37,1149.14,2952.36,1802.68,950.119,595.353,29697.4,19218.9,18684.9,13023.5,7636.99,3099.55,2925.88,1709.7,24506.4,2549.28,2299.41,2228.08,2010.91,2027.64,1954.05,2346.52,19820.3,23067.7,16218,17210.3,17780.4,12205.2,5655.86,3185.68,1616.44,492.25,1603.31,1111.69,1535.62,1199.56,1462.94,1423.25,984.688,1447.31,0.0835
1.87333e+06,1.87757e+06,1.95075e+06,2.15116e+06,2.37297e+06,2.03486e+06,13673,9174.45,6302.69,4211.71,5119.08,5820.14,12135.1,20275.3,11953.8,9967.74,8856.43,11087.9,6355.34,6354.53,18063.7,19408,17950.9,13730.1,9654.29,9340.67,9322.29,9656.46,2757.14,1277.39,1603.42,816.228,1882.13,787.372,735.953,782.028,25470.4,19540.3,18912.1,12174,7927.99,3634.7,2781.9,1689.28,25037.5,2681.28,2506.27,2280.13,2336.35,1441.31,1549.23,2085.56,20808.1,23756.4,16446.3,17564.1,17472.7,12722.7,6045.64,3710.07,1752.62,1012.56,1368.62,1595,1014,666,1412.25,838.625,929.5,742.875,0.0899
