"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.98724e+06,2.01012e+06,2.01581e+06,2.05209e+06,2.25216e+06,2.04584e+06,45358.4,28047.2,16308.9,16007.7,16693.2,16479.5,39190.8,62838.5,37245.9,31440.2,26797.5,34922.5,22131,18130.5,53057.4,57515.5,54454.5,40936.6,27959.7,29552.2,29742.4,29767.4,2505.74,531.347,1430.76,1106.39,1546.6,557.769,1115.83,4006.74,12034.9,7825.21,7488.02,5663.07,3005.27,1821.21,978.203,2094.27,76764.6,8507.7,8936.39,8438.2,6675.33,4602.49,5404.08,7602.36,67487.8,78611.1,54609.4,57782.1,60005.9,42154.8,19634,12441,43370.8,22321,41773.9,43683.6,34938.7,28854.4,35197.9,31517.1,22234.9,20933.9,0.0029
1.93978e+06,1.94772e+06,2.19563e+06,1.91661e+06,2.07884e+06,2.20306e+06,47055.7,27072.7,17786,15227.8,13183.7,17425.2,40679.1,64532.6,37794.9,32458.4,27473.7,32649.9,22271.4,18999.1,53969.4,57444.3,52312.4,40899.9,27104.2,29212.2,26872.2,30411.8,1561.15,108.003,2262.6,751.569,1237.08,294.144,1056.88,116.434,9099.58,7676.65,7199.22,4416.61,2613.75,1332.55,967.397,2503.19,75415.2,8203.38,9318.83,8275.27,6006.3,4693.46,5115.72,8449.15,67164.2,76654.4,54000.4,56275.4,58785.1,40470.7,18899.7,12485.3,43623.6,19250.7,40697.3,42610.9,34424.8,28435.2,33753.3,28685.4,19492.9,20507.1,0.004
2.01565e+06,2.03266e+06,1.85846e+06,1.57961e+06,1.76565e+06,1.98063e+06,39548.5,27082.5,17097.5,13415.6,18394.3,14548,34238.3,56068.4,32895.7,28308.5,24314.2,30237.8,20368.6,17094.6,53337.4,54911.8,50003.1,37930,27268.4,26777.6,25384.8,25671.6,2078.07,395.022,1483.48,544.766,716.656,341.466,498.572,-199.559,9459.68,6694.65,6772.73,4080.37,2893.4,1306.96,1079.91,2085.49,70136.6,7831.25,8685.18,7421.56,5985.75,3883.95,4967.2,8116.44,61497.8,71571.9,49705.2,52479.5,54901.6,38166.4,17652.6,11301.8,42070.2,19014.4,40101.6,42267.7,33420.8,26904.2,33988.9,29260.8,20910.3,21931.3,0.0356
1.92611e+06,1.94047e+06,1.71849e+06,2.04829e+06,2.26085e+06,1.76412e+06,45570.5,28398.3,18604.3,16957.1,16909.8,16529.5,36159.4,59347.7,34087.3,30054.3,26502.6,31293.4,21447.7,17662.9,53266.2,56087.3,50941.1,39222.8,26801.1,28390.5,24262.5,30964.3,1460.92,432.072,967.753,735.359,735.122,383.562,653.541,-11.4594,10759.5,7259.66,7639.66,3950.34,2917.39,1391.22,1543.33,2505.09,68473.8,7908.23,8034.58,7162.15,6136.82,4027.04,5205.06,7087.29,61600,70536.9,49770.1,52164.5,54465.3,38062.6,17474.5,10889.4,41945.6,20482.1,39767.4,41922.8,33912.8,27292.4,33233.1,30091.1,20349.1,21476,0.0379
2.05795e+06,2.07322e+06,2.05605e+06,1.69613e+06,1.88722e+06,2.12957e+06,40661.7,26224.6,17350.8,13324.4,18769.2,14009.8,34147.1,56591.7,32934.6,29688.7,25000.1,31762.2,20900.7,17074.9,53997.4,58164.4,52106.1,40741.8,27840.6,28653.6,25029.9,30181.9,1480.1,806.966,1334.63,598.797,623.378,467.637,777.1,-47.7375,9807.8,6841.01,6490.04,4234.51,2572.18,1472.44,990.791,1855.17,73874,8457.27,8102.52,7522.27,6174.46,4664.64,5704.03,7148.24,64189.4,74681.3,52860.7,55962,57276.9,40064.2,18791.4,11702.9,43564.1,23478.2,41767.4,43467.8,35495.3,28374.9,34404.4,31060.2,20927.6,22576.3,0.0416
1.96834e+06,1.99166e+06,1.81235e+06,1.85882e+06,2.03286e+06,1.84363e+06,43549.6,27338,19239.3,14700.8,15010.7,17288.9,37209.4,60467,34292.3,30873.9,26109.3,32816.7,21869.4,17415.1,52719.2,56917.9,51867.6,41839.7,28987.2,28136.8,28137.3,30056.8,3049.38,817.475,893.119,344.909,1816.64,808.925,-29.1531,-240.469,9475.36,6418.97,6617.17,4464.52,2304.88,1172.3,1061.39,2274.66,69997.4,8263.55,8379.59,7557.65,6746.45,4445.63,5204.21,7040.89,62556.7,71892.6,50150.4,52785.7,55560.3,38717.7,17544.7,11250.3,42524.2,25970.9,40405.1,42421.8,34726.9,27217.4,34450.2,30101.4,21148.2,21719.4,0.0439
2.0342e+06,2.03626e+06,1.75922e+06,1.78824e+06,1.94533e+06,1.77268e+06,42800.5,26067.2,16756.8,14852.9,14873.7,13050.6,36138.4,60068.8,34035.1,30880.7,25973.1,33020.1,21319.6,18253.3,53424.9,56708.8,53373.6,39638.8,28012.2,27921.7,27464.5,30707.9,805.244,686.078,1672.06,327.216,428.984,486.637,786.125,270.275,9354.77,6033.09,6385.31,4286.04,2794.19,1570.59,1631.74,3062.8,69174.8,8290.39,7637.32,6745.82,5462.35,4362.93,4631.59,8058.24,60701.1,71058.2,49128.5,51585.3,54244.7,37418.3,17108.1,10866.5,43032.7,18047.6,41128.8,43784.5,33968.2,28254.2,33605.4,29692.5,20215.8,20781.6,0.0716
2.03473e+06,2.02245e+06,1.93298e+06,1.80282e+06,1.97764e+06,1.94923e+06,41851.5,24816.2,14430,13575.7,18003.3,12980.1,36077.9,60844.1,35782.8,30669.1,25866.2,30583.9,21416.4,17215.2,53784.6,56573.2,51833.2,40637.9,28529.2,29143.5,27573.9,30538.7,1508.66,743.197,1292.95,299.784,536.275,914.375,541.084,71.6656,9602.84,6514.8,6356.98,4370.06,2600.39,1441.51,1132.52,2015.9,71396.2,8391.66,8078.86,7673.34,6376.31,4718.67,5381.55,7089.9,63038.1,72848.2,51293.9,53689.4,55520.6,38626.3,17837.7,11274.4,43903.4,24206.6,41651.6,43388.9,33683.3,27772.9,32306.9,29883.1,20548.7,19955.1,0.0756
1.86856e+06,1.90561e+06,1.76786e+06,2.22059e+06,2.48207e+06,1.88101e+06,41139.5,25196.7,17356.1,14468.8,18372.3,17006.9,35344.7,59365.8,34348.2,29970.3,25774.7,31647.5,20873.1,16906.1,52568.7,55027.9,49382.9,37203.9,26694.3,25262.5,23930.1,24969.2,772.172,545.359,1002.96,541.5,477.434,230.316,795.744,375.25,7740.36,6557.14,6667.04,3847.8,2568.86,1217.48,996.491,2616.12,65971.7,7981.54,7576.72,6961.15,5479.16,3450.17,4394.15,5259.23,59447.8,69371,48322.8,51083.8,52756.6,37023.5,16430.1,10945.3,41438.7,18351.1,40390.9,41015.9,32687.6,27563.9,31672.8,27396.7,18701.6,18414.2,0.0816
1.92994e+06,1.94555e+06,2.02327e+06,2.32435e+06,2.59204e+06,2.13423e+06,40691.9,25064,16136.5,14309.6,15098.1,14713.4,34988.3,57549.9,33351.6,29185.6,24459.7,31608.2,20671.3,16491,50922.4,54443.7,47651.3,37218.6,25455.2,24595.1,23230.8,26800.7,2153.12,196.828,783.928,455.228,1214.04,20.9594,309.344,116.553,8561.22,6561.47,6705.69,4839.12,2809.8,1123.55,1158.11,2900.82,69410.2,8586.94,8411.44,7887.75,5876.71,3935.37,4995.31,5441.66,63566.7,74023.2,52633,55701.4,58477.9,39752.3,19080.2,11994.9,43057.2,17246.9,40681.5,40938.4,32267.9,25961.1,31073.1,26751.5,17723.1,16789.1,0.0845
