"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.87623e+06,1.90747e+06,2.00474e+06,2.26668e+06,2.54644e+06,2.13874e+06,4542.9,2722.42,2060.34,810.167,3254.58,2079.38,4638.99,7017.06,3906.25,3494.21,2867.38,3363.54,2041.52,1742.83,664.65,500.85,634.003,428.859,780.412,9.77812,358.706,559.125,1592.79,234.531,541.797,157.047,32.775,10.8062,372.044,88.5281,7875.8,6175.95,5576.68,4290.2,2736.53,989.188,900.244,2773.29,9574,1179.72,940.16,803.642,460.475,503.909,804.772,1475.36,7462.45,8579.6,5374.35,6390.57,6595.81,4592.88,2253.71,1141.79,5373.62,2589.25,4951.06,5034.69,3733.5,2956.56,3861.06,4020.38,2550.62,2301.06,0
1.98641e+06,2.01556e+06,1.80339e+06,1.54254e+06,1.72184e+06,1.95453e+06,4957.24,2824.47,2338.13,1519.18,1221.16,1247.79,4481.47,7134.12,4014.54,3282.69,3527.23,3616.04,2241.51,2429.24,457.341,441.131,588.197,907.462,103.359,311.522,877.8,614.775,2839.61,382.137,302.219,569.763,701.931,105.569,902.916,46.9656,8010.99,7132.66,6758.18,4558.63,2536.08,1551.77,1184.47,1471.97,10463.3,993.906,1144.27,758.654,-170.842,764.727,955.062,410.473,6777.74,8428.46,5712.22,6551.6,5870.77,4593.1,2119.88,1308.4,5139.5,2842.81,4407.88,4697.12,3602.81,3101.88,3611.94,3432.81,2640.81,2719.62,0.0088
1.84148e+06,1.86282e+06,1.89177e+06,2.14918e+06,2.35134e+06,1.94596e+06,5296.62,2664.63,1276.2,1106.55,1562.25,6007.12,3892.27,7402.32,4361.57,3306.79,3006.16,3769.33,2152.41,2221.21,530.512,357.984,615.431,694.969,132.103,423.15,601.584,-61.0312,920.372,499.225,527.309,724.197,129.497,-77.0687,-51.8937,1227.04,9100.11,6870.52,6541.64,4321.07,2275.49,984.853,1009.79,2544.28,9534.23,774.121,1015.59,390.698,404.399,298.038,790.223,1101.89,6694.47,7624.53,5287.69,5948.53,5784.96,4263.98,1925.24,1177.95,5460.06,1731.12,4671.06,4956.31,3826.94,3081.94,3835.5,3993.31,1771.88,1918.56,0.0224
2.05264e+06,2.07153e+06,1.87164e+06,1.3982e+06,1.56758e+06,1.98823e+06,5094.17,2282.72,1748.11,1580.32,1867.71,2202.99,4147.52,6207.11,3714.96,3722.25,2471.7,3414.18,2411.24,2234.08,353.456,815.587,623.044,693.853,877.144,384.234,106.378,124.819,2789.44,323.653,447.688,948.812,203.775,819.316,464.788,-71.6656,10085.5,6837.86,6038.2,3904.2,2356.89,950.653,1142.02,1925.89,10060.8,436.321,1419.07,610.482,862.755,757.524,539.292,581.456,6976.41,8389.47,5531.28,5838.85,6124.95,4133.12,1822.48,893.83,5814.12,2468.56,4951.19,5073.12,4481,3119.62,4749.94,3535.44,1819.62,2186.88,0.0248
1.8923e+06,1.91641e+06,1.89986e+06,1.98301e+06,2.22908e+06,2.05901e+06,4336.81,2099.31,1573.25,2039.21,1294.65,1985.07,4590.35,7331.52,3618.2,3325.46,3295.18,3561.45,2064.06,2055.2,696.872,734.672,746.747,598.894,454.191,469.744,67.9219,-523.425,1586.2,282.031,350.491,375.666,192.613,329.353,880.709,707.809,8041.27,5908.58,5934.59,4535.12,2799.71,1058.78,1292.65,1901.84,9190.71,1218.92,1312.71,1417.8,425.516,150.431,1038.4,1365.6,6462.89,8334.6,5079.92,6244.24,5981.73,3803.01,2374.2,1574.94,4865.12,2924,4708.19,4630.31,4232.12,3038.5,3454.25,3360.69,2029.38,1852.31,0.0257
1.98955e+06,1.99909e+06,1.71919e+06,1.68058e+06,1.8817e+06,1.8333e+06,4062.59,2705.17,1729.22,2016.08,3166,3260.75,3685.95,6783.67,3981,3335.87,2887.76,3681.27,1938.88,1830.89,125.081,574.153,844.397,381.675,267.422,378.328,493.5,265.059,1173.9,380.95,558.125,289.097,693.737,584.131,445.55,-114.831,10264.3,7426.33,7892.9,4702.56,2664.45,1227.1,1056.46,2735.58,9614.11,653.987,837.047,1005.77,618.039,134.329,159.542,739.091,7250.93,8134.94,5493.85,5909.55,6034.84,4014.96,2166.28,1212.7,5212.94,5102.94,4780.5,5127.38,4097.56,3551.94,4205.69,3199.62,1927.31,2849.38,0.0283
1.94599e+06,1.98415e+06,2.21527e+06,1.85062e+06,2.06426e+06,2.34559e+06,6023.71,2922.49,1647.63,1448.38,2190.2,624.155,4407.24,6745.96,4376.52,3671.82,2718.78,3338.47,2197.48,1861.01,878.653,74.025,149.428,110.775,206.587,649.097,473.156,349.519,1954.09,390.688,259.053,566.972,185.844,1247.77,774.013,723.188,9248.25,7017.53,6604.76,3975.39,2624.32,948.278,608.653,2277.8,10963.8,1170.04,1481.92,1276.12,895.525,1063.19,831.468,1360.87,8049.63,8888.44,6378.29,6952.96,6861.64,4911.19,2252.02,1528.04,5450.25,2634.06,4399.44,4798,3892.75,3288.12,3488.75,3382.94,1894.06,1936.81,0.0424
2.0518e+06,2.07072e+06,2.02904e+06,1.49081e+06,1.66606e+06,2.13482e+06,4513.45,3403.62,1953.09,3421.62,3253.68,2772.18,4031.27,6163.31,4060.88,3463.05,2789.51,3601.16,2429.01,1425.92,465.675,955.894,852.797,478.537,490.809,498.553,698.578,63.525,1504.38,398.347,201.4,-48.2125,1951.72,348.591,255.312,-211.731,9456.77,6739.12,6589.91,4718.47,2080.86,1266.82,991.741,2542.38,10654.4,687.393,1050.05,1133.6,1226.4,582.303,209.121,1080.56,6697.37,8043.27,5421.6,5878.83,6225.45,3964.75,1753.41,911.345,5245.25,3473,5016.12,5414,3878.06,3435,4781.75,3450.75,2737,2299.31,0.047
1.90712e+06,1.94794e+06,2.09579e+06,1.9357e+06,2.13018e+06,2.14836e+06,4958.43,2491.71,2240.77,939.728,3344.35,1904.37,4750.55,7543.41,4209.77,3333.79,3334.53,4357.26,2718.7,1857.52,453.928,512.728,859.95,545.016,525.197,328.059,511.153,-139.059,738.388,363.612,142.619,510.091,879.878,476.069,-601.291,345.503,9604.97,7084.57,7131.89,4632.44,2512.75,949.941,1125.22,2022.73,10699.4,1176.47,769.601,779.629,1112.7,753.216,703.425,1146.88,7588.87,8631.93,5973.25,6640.23,6394.1,4599.31,1978.42,1114.39,5332.56,1502.88,4609.25,5118.19,4045.62,2956.88,4135,3277.19,1814,2345.75,0.0488
1.95297e+06,1.9443e+06,1.67099e+06,1.93083e+06,2.10947e+06,1.67574e+06,6420.2,2702.79,1790.73,1409.33,1787.68,1458.27,4883.61,7240.11,4307.43,3657.69,3271.38,3660.44,2569.66,1888.01,371.372,746.419,699.169,811.781,480.506,394.537,79.2094,490.153,1760.11,268.078,819.731,218.559,2039.77,895.909,-158.947,-159.363,11199.8,7604.81,7453.76,4651.5,2698.06,861.412,1104.14,2513.76,9343.62,741.351,1120.47,752.651,801.523,318.307,704.838,1127.03,6693.27,7728.85,5144.82,5680.16,6063.23,4282.06,1705.73,1315.74,5568.38,2841.38,4533.19,4793.38,4228.75,3549.38,3665.62,3799.81,2638.25,2167.25,0.0524
1.87311e+06,1.89619e+06,2.01048e+06,2.20517e+06,2.44614e+06,2.07146e+06,4500.8,2625.74,1984.7,2019.28,1468.53,853.304,4292.78,6841.09,4220.33,3700.68,2693.86,3744.71,2170.41,1834.53,638.859,510.628,488.25,218.728,564.572,321.169,291.834,-32.1562,929.1,499.878,711.312,569.763,73.2094,966.506,445.55,290.819,7564.79,5390.66,6320.41,4429.08,2265.75,983.191,1003.32,2490.37,9604.86,980.911,867.84,1092.99,536.609,1033.1,295.566,1564.2,7076.48,8699.66,5276.11,5745.63,6185.62,4268.22,1771.13,1157.9,5924.94,3469.19,4756.06,5402.75,3903.38,3476.31,4165.56,3477.5,2202,2882.19,0.0607
