"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.90578e+06,1.93228e+06,2.10492e+06,2.27515e+06,2.53047e+06,2.19474e+06,43764.4,25214.7,17024.3,13740.9,13953.6,14225.1,35881.3,61397.4,35016,30192.2,26064.8,32007,21539.2,18949.6,46598.8,49825.5,44353,33873.9,22027.5,22263.8,20827.3,21926.3,8373.48,5042.18,5055.19,3694.13,4805.93,2493.69,3476.35,1001.18,78534.5,57205.9,59445.1,39305.8,23167.4,10778.8,9307.39,8045.97,72175.4,8504.1,8946.35,7594.59,6371.01,4446.13,5601.76,6472.5,63721.1,74930.9,52452.8,55989.7,58078.8,40169.2,18069,11709.6,44807.7,21657.6,40823.8,42619.1,34670.1,27703,33843.1,30518.6,19822.7,19382.2,0.0024
1.95516e+06,1.97967e+06,1.95846e+06,1.95062e+06,2.14312e+06,1.99219e+06,43766.6,28176.4,17132.7,14356.4,18843.7,12783.9,38058.1,63749.3,35912.6,32176.4,27075.6,33311.7,22014.4,18552.5,48486.8,50440.3,46776.3,35481.9,23755.5,24457.5,25140.3,26327,14537.1,4663.73,4775.29,3672.88,5826.47,3907.41,3652.81,1582.22,85739.6,57450.4,57686.1,40200.1,23186.9,11111.6,9662.15,7826.4,72412.4,8893.38,8380.64,7287.3,6074.74,4403.96,5203.86,7248.6,64266.8,74785.9,51963.2,54575.4,57000.7,39532.8,18419.8,11547.3,43479.4,20430.6,41195.2,42111.2,34394.4,28389.9,32693.9,29049,20310.5,20399,0.0058
1.89104e+06,1.94392e+06,2.10576e+06,2.19663e+06,2.46029e+06,2.23445e+06,44736.4,28062.7,19734.8,14414.8,12811.6,19812.5,36671.1,60322.1,35143.2,30247.7,26074.2,32251.6,21180.1,18458.8,46996.1,48100.4,42832.6,32311.4,23685.9,22943.9,20963.4,20416.5,7392.96,4621.93,4877.48,3088.09,4332.65,1811.35,2409.73,1017.15,71662.7,53371.3,56077,37631,22188.9,10162.3,8853.82,6743.46,70403,8552.55,8069.97,7900.32,5897.4,4497.19,5458.11,6643.27,63288.9,73616.8,52432.8,55462,58150.6,39741,18129.6,11986.7,43251.1,18755.1,40587.6,42613.1,33894.6,27952.5,32479.6,28615.6,18946.5,16740.4,0.0156
1.87462e+06,1.88549e+06,2.17162e+06,2.16815e+06,2.38244e+06,2.21221e+06,44345.9,23713.4,14952.9,14714.6,15083.1,13241.9,37630.6,60704.5,35675.2,31153.5,26268.2,32950.1,21211.2,17698.3,47363.3,48716.7,45389.1,34046.1,23693.8,23549.9,22064.2,21926.2,7652.13,3944.76,4311.1,3160.95,4754.45,1835.93,2791.63,1849.89,78270.1,54749,55185.2,35649.1,22797.4,9578.38,8183.06,7259.13,72410.4,8662.86,8638.07,7667.83,5946.98,4352.62,4961.34,7085.38,64322.1,74845.8,52162.3,54597.6,57399.1,39255.1,18588.9,11987.4,44139.1,16758.9,41440.6,43012.1,34119.6,27642.8,32992.9,27800.1,17841.7,18827,0.0207
1.89607e+06,1.91963e+06,1.92384e+06,2.26647e+06,2.53625e+06,2.0663e+06,42454.2,24700.9,16522.9,12902.1,16100.8,12733.5,36238.8,58514.3,33872.8,30655.4,25327.1,30631.6,20240,17255.8,44705.5,46693.2,40856.8,32703,20496.7,20349.7,20813.3,21808,8414.39,4158.86,4641.64,3640.76,3441.08,2841.03,2909.02,1517.39,64418.4,50621.8,55350.5,37314.1,21852.2,10027.2,8586.22,7657.24,66639.4,7989.1,8163.19,7154.74,4994.11,4510.68,4265.75,5492.86,60936.8,71942.6,50627,52474.4,56164.3,38252.4,17326.6,11813.7,41818.5,20096.5,39588.3,41037.9,32510.6,27162.1,32120.2,27157.3,19028.1,16573.6,0.0328
1.96509e+06,2.00184e+06,1.7023e+06,1.91989e+06,2.12422e+06,1.75348e+06,43265.6,27311.3,20298.3,16048.3,13555.4,15386.3,36357.6,61105.5,35210.5,30778.9,25801.5,32598.3,21067.4,19091.7,46248.7,49103.2,44480.4,33271.4,24483.6,24362.3,22615.4,26080.7,12963,4601.5,5281.23,4071.22,5260.03,3608.57,1626.93,1230.55,87394.7,57766.3,59303.6,41677,23907.5,11298,9097.02,7708.6,69331.9,8400.07,8218.98,7395.71,5877.62,4241.31,5221.8,5992.04,61925.3,71319.2,49504.7,52459.1,55110.4,37443.4,16856.6,11151.4,42909.9,19521,40348.8,42325.2,33481,27504.5,32573.6,29396.2,20650.6,21232.1,0.0349
1.91779e+06,1.96237e+06,2.22188e+06,2.08468e+06,2.29774e+06,2.29225e+06,45295.8,29901.7,18813.2,14904.6,18369.7,15076.3,36347.4,63717.2,36618.6,31957.2,26531.1,33635.6,21752.3,19494.1,47378.9,51022.7,46453.5,36122.9,24864.4,24726.4,24112.8,25709,12452.8,4825.23,5101.26,4851.35,4000.03,3224.89,3128.29,1553.84,87173.1,57655.6,59772.6,38671.5,23783.7,11003.4,9349.72,8019.6,77755.1,8840.98,9466.01,8322.45,6417.48,5303.37,5352.81,7196.19,68320,79150.4,56322.9,58433,61210.9,42572.8,19930.2,12940.8,43183.9,22383.9,41696.9,43276,34084.9,27493.4,33439.5,30079.4,19233.1,20891,0.0469
1.97489e+06,1.99246e+06,1.90242e+06,1.61993e+06,1.80524e+06,2.05752e+06,38791.4,25921.8,17832.7,13927.4,14552.2,16127.2,35283.1,57864.8,33367.9,30025.4,25414.2,30800,21025.2,17918.1,45631,48469.3,44411.3,34313.7,22755.1,21852.1,18979.4,22280.3,10533.6,5054.18,4417.5,3927.54,5101.98,4232.01,3567.78,1839.56,70243.9,54884.7,53098.1,37197.2,22585.2,10161.6,8591.8,7084.86,69731.4,8067.42,8019.54,7415.13,6005.6,4270.83,4790.56,5847.26,62613.9,72593,51445.9,53442.4,56272.5,39009.9,17766.2,12088,41763.9,17675.1,39279.1,41092.3,32185.9,26599.2,30927.3,26470.6,19676,20110.8,0.0493
1.89998e+06,1.9231e+06,2.11416e+06,2.26678e+06,2.52698e+06,2.19782e+06,42387.6,25384.9,16897.5,13968.1,16176.6,16569.9,34118.1,59778.8,35007.3,29985.4,25516.4,32011.2,20842,17047.1,46274.2,47895.3,44167.5,33847.7,23398.9,22141.5,20947.2,22094.1,12037.8,4726.13,4355.93,4089.75,4113.68,2749.66,2905.57,976.066,68627.5,53066.1,52785.3,36797.1,21763.2,10138.2,8682.35,7945.92,71732.5,9212.61,8645.91,8197.8,6553.08,4491.26,5089.73,6092.11,64160.9,74416.4,52806.8,55607.7,58062.4,40134.6,18173.5,12540.2,43424.1,18313.8,40556.9,41630.4,34161.6,27250.2,32091.1,28249.6,18692.4,15750.7,0.0582
1.93585e+06,1.97448e+06,1.68684e+06,1.98958e+06,2.1965e+06,1.74564e+06,43557.9,27081.4,19424.2,14654.5,15112.2,16605.9,37288.1,61365.8,34538.3,30970.9,26151.1,31752.9,21923.8,18309.2,46226.2,49013.3,45862.9,34886.7,24137.4,24672.6,24891.3,24613.4,15747.6,5268.05,5050.79,3354.75,6039.8,3694.67,3531.15,1864.61,93260.1,61232.1,61941,41931.1,25166.6,12386.8,10423.8,7821.65,69001.5,8443.71,8426.27,6943.92,5968.17,4323.94,5977.91,7139.41,62320.3,70945.3,49819.2,52262.4,54703.7,37836.4,17761.5,10578.1,43342,22594.1,40396.9,41905.4,33230.2,27846,33376.8,29046.2,19643.2,19180.2,0.0738
