"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
2.0021e+06,2.01004e+06,2.32784e+06,1.92529e+06,2.08941e+06,2.33097e+06,810421,1.13167e+06,742965,668931,824816,736561,682075,1.13865e+06,728946,743316,745941,1.07119e+06,744176,685133,903291,1.07796e+06,1.21619e+06,1.02947e+06,744478,782400,805036,860270,91183.1,623906,576452,483798,624608,396333,378516,161657,714886,585804,720094,566571,563835,563918,683561,687016,964339,909027,1.0526e+06,1.10607e+06,966273,725213,890458,1.10585e+06,887414,1.06133e+06,920142,1.12668e+06,1.25732e+06,1.01139e+06,873196,795021,842411,845123,908059,1.03043e+06,964554,813345,1.07067e+06,1.07684e+06,778093,836980,0.0154
1.97849e+06,1.98275e+06,2.33693e+06,1.95479e+06,2.11545e+06,2.333e+06,829653,1.14281e+06,740264,667841,812937,736907,700635,1.15156e+06,739709,752007,753702,1.07844e+06,748678,689764,908921,1.07369e+06,1.20403e+06,1.02238e+06,738720,777587,788156,842179,90657.8,615750,571409,471102,620510,400648,372470,148200,713693,577869,710756,565133,559677,559216,675702,679918,957981,905711,1.04943e+06,1.09862e+06,955055,711561,867688,1.08979e+06,885277,1.06047e+06,917518,1.12398e+06,1.25606e+06,1.00914e+06,867183,790937,837936,796397,895622,1.0221e+06,959952,809162,1.05755e+06,1.06911e+06,756032,811053,0.0292
1.8707e+06,1.88076e+06,2.43159e+06,2.1838e+06,2.40156e+06,2.48325e+06,783266,1.09841e+06,727715,640291,758703,710670,663236,1.10687e+06,708206,716666,719865,1.04501e+06,722563,671120,923997,1.08799e+06,1.21284e+06,1.0182e+06,726047,750185,746061,787356,81940.5,581386,547337,454354,586375,365737,328757,142870,654365,547057,669226,535253,525223,524824,635705,644136,957837,906299,1.04267e+06,1.08944e+06,932325,677124,816717,987760,885564,1.06563e+06,924834,1.13328e+06,1.26657e+06,1.01904e+06,878449,796121,838695,756761,898958,1.02e+06,960869,805795,1.04956e+06,1.04005e+06,731560,765600,0.0317
1.88562e+06,1.92515e+06,2.27854e+06,2.08042e+06,2.30952e+06,2.37436e+06,786638,1.13577e+06,759134,687701,829132,761957,660293,1.10278e+06,708647,725351,728440,1.0592e+06,738426,687578,907397,1.07998e+06,1.20205e+06,1.01293e+06,730137,755806,750709,801350,85174.9,586684,551464,457620,595506,391822,345084,145749,672507,550406,672600,535458,528986,525430,634376,644626,932557,888335,1.01102e+06,1.06607e+06,916327,678223,843922,1.04521e+06,870378,1.04691e+06,908413,1.11268e+06,1.24473e+06,1.00059e+06,858817,779254,829645,791529,896728,1.01556e+06,943702,801073,1.05361e+06,1.04972e+06,759869,827735,0.0326
2.03487e+06,2.0603e+06,2.12455e+06,1.64884e+06,1.83276e+06,2.19286e+06,725082,1.05498e+06,707047,668635,817271,729173,606902,1.02299e+06,657928,669103,674667,982710,680912,641473,906215,1.07446e+06,1.20251e+06,1.01873e+06,743674,780045,780468,864996,101150,623259,587235,494067,639714,435692,398925,170098,750420,588625,705525,564725,555826,558666,673629,683599,905075,858926,982566,1.0357e+06,891585,666015,839556,1.08097e+06,839329,1.00751e+06,872545,1.06768e+06,1.19252e+06,962474,828318,754015,865036,939222,929076,1.05497e+06,985690,840503,1.09322e+06,1.09965e+06,802121,913769,0.0354
1.84736e+06,1.86279e+06,2.04831e+06,2.21161e+06,2.41925e+06,2.10876e+06,784899,1.07846e+06,716421,634183,754696,695139,661856,1.10668e+06,703804,717486,723934,1.04851e+06,726105,670776,905174,1.07331e+06,1.20782e+06,1.00416e+06,721834,749278,748134,778555,75734.3,576854,540742,445549,556570,342366,339984,141041,650655,541166,662479,527174,524465,520664,627564,642559,873838,839237,957811,1.00284e+06,853186,620632,748990,918729,815680,978999,847256,1.03618e+06,1.15827e+06,933552,801394,732116,822056,728153,889853,1.01256e+06,945077,794344,1.04187e+06,1.02172e+06,713716,740877,0.0453
1.89836e+06,1.92e+06,2.04812e+06,2.02611e+06,2.2377e+06,2.12736e+06,786548,1.14442e+06,750095,689006,839420,777787,672561,1.11749e+06,714224,726592,733847,1.0666e+06,736339,686277,901224,1.07511e+06,1.19969e+06,1.0243e+06,743201,770308,773748,834313,92558.2,587467,559014,457153,591276,378646,363522,149156,686718,556650,675034,535301,529374,529487,642640,647466,904391,861129,981524,1.03813e+06,890921,671842,834176,1.04782e+06,846597,1.01765e+06,879846,1.07608e+06,1.20195e+06,967166,828924,753282,822481,827261,891930,1.01342e+06,945704,805745,1.05398e+06,1.05388e+06,769295,833909,0.0531
1.90312e+06,1.93685e+06,2.42686e+06,2.14809e+06,2.40146e+06,2.55482e+06,777460,1.15029e+06,746204,693118,872903,762693,659457,1.09347e+06,707870,718605,725460,1.06875e+06,736831,685650,909425,1.07419e+06,1.20307e+06,1.00858e+06,727625,743140,739641,802292,80603.6,609391,566159,468192,615532,383564,341467,158178,669237,576886,694426,551207,546275,544960,661911,668698,973050,920255,1.04113e+06,1.09087e+06,938662,691219,855779,1.04017e+06,904674,1.08623e+06,944434,1.15919e+06,1.29558e+06,1.0402e+06,894069,807909,836991,823494,905305,1.02218e+06,955908,813136,1.06511e+06,1.06566e+06,763062,820422,0.0569
2.05267e+06,2.06772e+06,2.23593e+06,1.88024e+06,2.05937e+06,2.2777e+06,784659,1.10628e+06,746349,659558,799768,747958,658919,1.09666e+06,707016,713752,716137,1.0421e+06,721019,670997,912405,1.08623e+06,1.21998e+06,1.03192e+06,750978,793496,799279,874873,96803.6,623271,585178,482474,619526,418906,398860,149187,741187,589109,713462,573283,557925,560429,676709,684767,959918,906748,1.03659e+06,1.09751e+06,950388,715238,899809,1.15885e+06,892143,1.07216e+06,926862,1.13259e+06,1.26446e+06,1.01965e+06,875604,794783,855519,893050,918578,1.04379e+06,974943,828397,1.08875e+06,1.0867e+06,799254,879728,0.0614
1.93494e+06,1.9593e+06,2.04632e+06,1.94742e+06,2.15675e+06,2.11876e+06,789400,1.1214e+06,765229,682260,851981,774446,660711,1.09991e+06,703994,717823,724015,1.04761e+06,730942,683000,894661,1.06773e+06,1.20465e+06,1.01496e+06,741635,768761,763249,843832,95960.4,606714,561837,480521,614432,398975,362479,150656,719192,569816,692070,551685,545458,544657,659314,666555,912816,863875,983628,1.04006e+06,896974,672493,832513,1.04864e+06,850780,1.02057e+06,883397,1.08093e+06,1.20919e+06,971624,833310,756938,829947,828072,887068,1.01022e+06,940240,800390,1.04815e+06,1.04955e+06,771396,836195,0.0706
