"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.9443e+06,1.95128e+06,1.74579e+06,1.97308e+06,2.16223e+06,1.75861e+06,2319.91,615.825,420.293,1158.32,554.838,817.456,1515.09,2838.15,1598.91,1197.21,1421.83,1268.47,1142.18,339.522,1705.86,2040.08,1492.51,1094.1,1120.55,1264.86,768.337,1352.79,845.737,135.197,897.928,167.319,826.144,-364.087,327.156,406.956,4263.72,2980.15,2908.01,1806.31,676.994,417.406,821.987,1777.09,5621.54,592.614,443.878,669.949,201.211,-53.8869,202.623,478.202,2172.85,3922.94,1788.08,2131.74,2042.97,1348.23,775.533,764.798,2257.56,1013.19,1684.81,1938.88,1496.25,1341,1322.38,965.938,951.5,674.75,0.0212
2.02137e+06,2.0363e+06,1.89267e+06,1.84798e+06,2.02978e+06,1.91478e+06,1664.07,890.343,751.039,661.789,213.679,1339.05,982.271,2060.93,1653.21,1463.55,1072.34,1477.24,917.044,531.038,1536.35,2658.99,1397.75,1849.51,1024.41,198.122,1154.02,1299.05,1218.67,-53.0219,879.581,102.303,79.0875,459.622,611.919,218.084,4605.42,3073.25,2263.38,1876.61,1429.75,640.478,449.528,1860.81,4909.36,210.462,-284.336,86.9394,5.15562,-24.1537,396.983,847.641,2149.26,2823.59,1682.92,1961.75,1903.91,1192.5,490.702,832.033,2180.5,2093.44,1797.75,1821,1269.75,1443.62,1307.69,1118.5,696.188,495,0.0391
1.88586e+06,1.93187e+06,2.06698e+06,2.27367e+06,2.55297e+06,2.19184e+06,1288.7,1397.73,311.259,613.148,662.533,1311.75,1579.06,2268.66,1952.57,1430.75,746.874,1866.96,339.671,937.869,1904.17,1989.42,1729.55,1436.6,588.328,937.191,840.984,560.306,942.044,380.416,911.703,487.053,158.056,365.691,172.662,1000.94,3978.18,2533.18,2377.97,1877.26,923.222,450.181,463.778,2098.07,4450.79,9.39312,612.531,138.425,-6.99188,632.588,-53.11,499.813,1673.39,3100.01,2034.78,2231.04,2021.29,1674.87,520.93,1224.5,1733.19,999.938,1400.75,2073.19,1344.31,1190.12,1903.88,973.688,836.875,200.688,0.0443
1.86074e+06,1.88037e+06,1.7787e+06,2.2262e+06,2.45787e+06,1.83428e+06,1802.48,1682.73,520.625,226.993,1477.31,906.706,1726.84,2240.32,1735.62,1129.09,882.459,2063.61,866.989,958.843,1765.57,2061.22,1948.41,1411.46,1297.93,169.706,934.631,1107.82,1005.28,291.828,878.809,291.116,462.769,160.787,-246.584,195.522,3825.23,2439.01,2632.27,2069.16,1095.47,527.369,455.05,1969.47,4282.35,414.004,505.251,201.988,76.9106,375.866,456.096,618.887,1869.66,2841.31,2060.13,2095.94,1914.43,1542.17,549.251,565.989,1934.31,737.312,2028.94,1662.19,1538.19,830.188,1576.5,1227.25,660.938,857.562,0.0535
1.82343e+06,1.85552e+06,1.79532e+06,2.36438e+06,2.61242e+06,1.84713e+06,2338.05,739.585,746.725,824.373,1029.28,760.261,903.136,2319.76,1743.2,1654.32,851.296,1068.99,769.484,611.288,2192.47,1803.24,1576.97,1444.47,1133.08,602.831,705.469,1176.33,614.294,327.869,1140.42,-21.375,-177.65,375.012,-199.322,-3.26562,3644.14,2739.92,2278.57,1563.82,1465.97,508.131,229.366,1584.78,5343.35,103.677,251.708,195.137,-160.531,671.926,434.485,329.889,2418.27,3315.91,1891.05,2244.67,2714.12,1754.54,1209.38,437.592,2195.62,864.75,1687.69,1876.69,1661.44,1419.62,697.812,738.938,649.938,864.125,0.0561
1.89182e+06,1.90995e+06,2.16009e+06,2.21289e+06,2.44488e+06,2.21756e+06,2186.48,1162.11,1002.65,200.441,-5.95,1674.11,1594.53,2482.94,1360.69,1073.38,940.249,1840.41,869.593,626.758,1507.01,1572.05,1647.91,1599.15,636.169,640.434,1037.07,1991.26,1247.94,174.741,414.913,371.272,877.444,16.7437,-122.134,173.316,3304.87,2866.57,3087.38,1638.75,775.616,665.059,483.669,2518.33,5292.5,316.753,394.582,700.953,333.209,551.369,594.592,1180,2699.64,3482.8,2184.01,2014.15,2683.11,1714.85,843.828,585.199,2043.69,1225.31,1941.88,1520.94,1531.88,1351.56,1447.75,1495.69,1035.62,566.5,0.0588
1.89501e+06,1.91868e+06,1.92197e+06,2.34835e+06,2.63314e+06,2.04962e+06,1120.31,1588.06,138.486,786.069,1104.99,1741.42,1020.5,2674.53,1403.53,1124.25,1059.1,1101.64,877.625,813.886,1798.32,1832.58,1760.78,1417.24,1029.07,1417.17,1221.15,1215.9,979.747,-208.584,569.466,-149.447,288.087,293.075,287.909,556.819,3073.43,2359.62,2504.2,1239.57,922.866,482.956,179.669,2035.26,4313.28,-109.327,653.211,217.172,536.538,-38.42,360.47,114.271,2238.46,2467.14,1998.9,1819.09,2454.85,1839.29,770.801,501.367,2295.12,506.875,1638.31,1917.5,1535.81,1123,1434.25,1267.06,1003.19,1085.06,0.0676
1.91476e+06,1.95612e+06,2.06537e+06,2.30814e+06,2.57143e+06,2.16943e+06,1735.24,896.368,501.436,987.477,908.937,887.591,1254.93,2083.39,1140.99,1691.81,751.783,1500.22,464.472,-17.85,1897.74,1951.62,1806.85,1595.47,1143.65,1045.73,989.231,957.797,728.412,113.228,503.025,15.8531,722,469.834,150.278,467.163,3185.53,2620.75,3035.37,1313.02,924.053,533.425,576.828,1722.94,4478.19,802.159,501.579,-140.614,54.8756,536.679,586.682,605.751,2816.88,3110.32,2125.53,2117.69,2235.28,1487.15,1349.5,32.1344,2460.81,1035.88,1824.38,1891.81,1766.62,1367,1336.06,1158.12,526.125,962.188,0.0741
1.89672e+06,1.90926e+06,2.26173e+06,2.17145e+06,2.37236e+06,2.27874e+06,1588.95,1149.17,833,326.283,471.166,1465.49,2088.9,2770.17,1625.47,1021.17,1256.64,1724.61,914.738,402.146,2227.44,1853.45,1722.98,933.122,1333.57,1404.44,1275.95,1040.29,530.516,-144.162,416.872,109.428,221.884,477.612,1155.79,339.328,3982.46,3105.25,2848.81,2210.35,652.234,630.266,222.181,2102.71,5367.78,588.942,931.614,151.42,-11.3,290.975,564.153,916.783,2197.71,3464.37,1934.56,2586.85,2338.32,1603.4,545.013,435.615,2514.75,1452.44,1649.06,1720.44,1440.44,1456.94,1207.44,1495.25,1190.62,827.625,0.1032
1.91106e+06,1.93946e+06,1.85551e+06,2.31636e+06,2.57337e+06,1.94243e+06,1745.06,1329.08,895.624,269.461,621.552,536.318,1881.99,2795.01,1624.87,932.365,590.463,1591.48,591.653,285.972,2303.5,1940.01,1426.1,1153.49,969.019,914.681,785.859,936.534,2945.06,347.403,65.1344,346.75,550.584,589.831,97.9688,-113.644,3061.14,2598.07,1981.17,1626.64,1055.92,309.166,601.291,1859.86,4352.69,-99.6519,751.238,217.878,322.403,-90.4,-33.5469,1109.87,1824.88,2313.04,1678.4,2035.34,2546.03,1282.06,490.773,23.3769,2253.5,-156.625,1417.88,1830.25,1417.06,1011.12,1568.88,873.25,359.812,953,0.1147
