"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.89168e+06,1.92964e+06,2.11513e+06,2.04714e+06,2.27347e+06,2.22790e+06,13822.1,9043.93,6996.75,4397.05,5335.07,6246.68,12422.3,20558.4,11946.3,10486,9049.21,10895.6,8003.2,5552.17,6922.58,7170.71,6230.96,5046.1,3625.85,3548.54,3570.66,3326.01,5451.16,1657.28,946.022,840.334,1243.91,749.906,1873.52,612.75,26517.3,19677.8,18682.6,12370.4,7340.35,3298.64,2358.38,4302.07,26454.1,3005.09,2987.51,2087.6,2292.98,1460.03,1663.93,2656.42,21221.8,25763.1,17603.8,19596.7,19760.2,13432.7,6070.5,4139.33,15286.1,7344.5,14353.4,14456.8,11283.3,9849.38,11293.2,9647.44,7276.75,7011.56,0.0138
1.9552e+06,1.98697e+06,2.16828e+06,1.89179e+06,2.092e+06,2.24464e+06,14807,8535.8,4428.14,4324.61,5748.07,4721.33,12769.1,20539.5,11885.4,10662.5,8838.06,10529.3,6583.9,5619.78,6989.59,7517.28,7037.89,5123.93,3354.62,3489.02,2942.17,3837.49,4700.72,1164.28,1240.34,1129.13,1841.46,1216.12,1416.27,1064.36,28841.8,19762.8,20217.9,12850.2,7556.72,3518.38,3020.58,3811.58,28014.6,2550.76,3267.25,2392.42,1499.16,1695,2349.27,3594.67,22877.3,26693.6,18405.9,19706.6,20056.1,13811.5,6308.44,3972.51,15185.3,6948.12,14221.5,14818.2,11724.8,9884.31,11441.1,10104.9,7337.62,6101.81,0.0189
1.8099e+06,1.83912e+06,1.87246e+06,2.44633e+06,2.75427e+06,2.00768e+06,14663,9531.16,5723.31,4914.03,6315.93,4528.47,12403.8,20216.2,11266.5,10218.7,8599.31,9949.74,7504.44,6148.21,6257.87,6107.65,6056.92,4485.86,3318.13,3219.1,2816.17,1875.5,3136.07,1318.42,1459.2,1847.99,1395.02,646.059,1085.91,638.4,24677.9,19604.4,20587.1,13096.6,7781.87,3701.26,3200.13,4246.98,25118.6,2250.54,2714.61,2111.26,1743.73,1143.98,1155.43,2825.14,20215.8,22956.5,15943.3,17410.5,17914.5,12879.3,5686.23,3415.35,14307.3,5058.12,13362.9,14448.2,11018.9,9128.19,10471.6,9167.38,6246.81,6848.5,0.0396
1.87443e+06,1.89275e+06,2.23155e+06,2.12312e+06,2.33085e+06,2.29284e+06,15205.9,9248.01,4828.43,4381.13,5811.89,6412.91,12778.1,20663.5,11966.8,10786.2,9407.25,10917,7609.01,5245.37,7173.8,7552.98,6766.33,5404.42,3810.58,3647.44,3223.57,3416.37,2828.45,1246.34,1213.21,1285.47,1637.03,1152.29,695.162,242.428,27506.5,18749.1,18591,13887.3,7381.8,3359.38,2966.14,3197.88,26074.2,2629.16,3063.78,2482.4,2437.34,939.242,2112.82,2576.97,21780.7,25467.8,18121.2,19108.3,19645.6,13869.3,6189.01,3677.3,14985.9,5370.94,14098.1,14900.7,11599.7,9156.62,11817.6,9308.81,6784.81,7038.69,0.088
1.96279e+06,1.9751e+06,1.91855e+06,1.88092e+06,2.07049e+06,1.97427e+06,14357.1,9070.78,6747.97,4632.97,5706.87,4846.65,12411.6,20845.5,11383.4,10880,8977.96,10507.5,6409.04,5764.14,6500.62,6749.99,6953.69,5283.67,3230.98,3300.41,3116.99,3817.21,5504.77,1390.09,1095.29,1481.11,1613.69,927.616,2631.86,690.294,29232.4,19056.5,20040.9,13195.7,7354.07,3660.29,3147.94,3314.43,25960.9,2247.5,2771.89,2424.77,1893.1,1592.45,2419.47,3220.36,21568.2,24936.7,17046.5,18419.1,19162.8,13213.4,5985.12,3859.3,14195.6,7006.56,14026.6,14618.6,12026.3,9784.12,12176.3,9538.31,6558.12,6979.88,0.0961
1.88368e+06,1.93072e+06,2.05089e+06,2.25588e+06,2.52941e+06,2.17238e+06,14448,8964.2,7062.65,3923.73,6308.56,4226.73,11605.1,20694.4,11855.2,10379.1,8892.65,10937.3,7226.87,6162.71,6733.91,7278.53,6687.25,4105.11,3431.66,2614.37,2718.45,3606.62,1987.88,1048.38,1337.07,1388.72,800.969,1005.69,1165.89,2332.9,22363.2,17835.2,17308,12333.7,7137.71,3250.6,2419,3209.22,24845.5,2519.48,2222.29,2325.61,1789.21,1477.76,2155.55,1706.09,21624.7,24470,16949.9,18157.1,18884.2,13064.5,5488.34,3933.95,14789.8,5702.75,14198,14423.9,11487.9,9281.5,10906.5,9403.69,6106,5566.69,0.0999
1.93468e+06,1.9615e+06,2.18301e+06,1.94623e+06,2.17248e+06,2.29844e+06,14939,8919.57,5246.56,5477.42,5822.67,5745.69,13123.2,20120.1,12436.5,10457.8,8654.5,10519.3,7367.59,6539.42,6466.69,7407.62,6320.02,5113.83,3079.32,3516.58,3349.43,2959.82,3759.27,1644.33,1905.82,1313.14,1124.8,757.744,499.581,983.903,27628,19238.9,18682.9,12762.5,8009.27,3449.87,3111.72,2980.98,27144.9,2618.21,3164.35,2757.34,1536.23,1390.75,1801.57,2791.38,22307.7,25522.9,18149.4,19419.9,19875.5,13651.5,5719.5,4294.85,14513.6,6899.5,14137.4,14563.8,11613.1,9740.94,11301.1,9901.5,7010.06,6217.06,0.1233
1.98738e+06,2.0212e+06,2.24921e+06,1.80296e+06,2.00657e+06,2.36423e+06,13888,9298.14,5527.18,5044.63,3821.16,5820.66,12215.6,20990.8,11511.8,10161.6,8887.96,10973.6,6645.33,6244.6,6819.36,7083.96,6308.53,5062.64,2970.25,2940.26,3148.29,3100.12,3644.56,1556.93,1500.17,1363.78,958.253,630.919,1714.28,864.025,29151,18417.4,20528.6,13252.3,7780.5,3579.9,2735.11,3634.64,28064.2,2782.41,2942.66,2323.14,1728.55,1406.57,1256.77,1923.4,22542.7,26036.9,18770.7,19342.1,20308.6,14160.9,6573.49,4016.3,15520.5,6274.75,14148.6,14212.1,11969.5,9929.62,11291.4,9639.88,7584.69,6891,0.1251
1.97429e+06,1.99071e+06,1.81367e+06,1.88757e+06,2.06902e+06,1.84735e+06,15354.9,9103.72,6162.49,5206.47,4585.59,6097.56,12709.8,21406.8,11903.3,10657.2,8657.99,10861.6,6862.28,6109.24,7078.18,7536.77,6591.44,4488.49,3250.8,3548.93,2759.6,3434.02,3211,1320.86,1189.58,1446.14,1761.54,1482.42,1429.87,38.6531,29904.2,19582.7,19390.2,12620.9,8002.92,3408.07,2691.77,3338.66,25575.5,2095.94,2792.3,2220.45,1803.2,1230.57,2211.98,2763.7,21012.1,23948.1,16788.1,17788.2,17993.8,13175.7,5296.59,3749.76,15567.9,7631,14539.4,15109.8,11388.7,9244.69,11581.8,9938.44,7120.75,7637.94,0.1785
1.93378e+06,1.93569e+06,2.24e+06,1.97567e+06,2.14829e+06,2.26241e+06,15480.7,10766.2,5885.07,4847.09,5670.05,5795.3,13693.6,21925.2,12766.4,11150.2,9147.9,11743,7086.97,6711.3,6865.95,6889.25,7148.79,4998,3327.38,3981.01,2843.01,3728.62,3917.32,1642.67,1237.73,1059.07,1196.05,388.431,1541.73,1323.17,30221,20445,20832.9,13603.2,7631.88,3225.13,3001.64,3202.51,27608.7,2358.1,3014.91,1952.5,2351.95,2237.33,1632.29,1669.72,22514,26087.3,18378,19705.7,19786.2,13613.2,6082.3,4500.08,14907.7,4856.56,14490.2,14874.8,11141,9809.44,10801.4,9505.62,7410.25,7029.88,0.1936
