"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.8778e+06,1.89492e+06,1.74312e+06,2.26583e+06,2.52678e+06,1.83508e+06,246.107,248.561,465.364,52.8063,186.904,1967.89,443.275,446.027,-33.7663,419.996,-227.885,121.157,-218.811,412.856,233.494,15.5531,347.353,272.081,-37.6031,26.6437,290.259,448.153,1760.59,138.344,55.3375,25.1156,36.9312,576.828,68.1625,410.578,1083.71,642.081,976.956,393.597,365.691,397.872,186.972,2023.32,2571.67,-77.8994,-138.425,122.323,149.937,296.272,130.939,829.279,-252.555,-12.2887,-125.147,-109.822,75.9219,217.454,266.468,375.089,430.812,781.875,-74.75,-45.125,289.5,654.062,282.438,150.125,291.188,629.5,0
2.04506e+06,2.02154e+06,1.84802e+06,1.82789e+06,1.98783e+06,1.83598e+06,645.649,-114.984,-37.7081,1080.89,145.106,154.477,170.021,-149.717,194.193,10.6356,113.273,115.579,176.566,-363.099,35.3062,328.519,63.9187,213.15,-206.85,-225.225,119.831,420.919,714.519,147.012,374.181,273.184,271.403,202.587,316.409,43.7,681.328,606.278,388.253,238.806,94.7625,224.378,114.534,2451.47,2657.76,-225.929,339.989,-351.712,94.2844,155.234,272.471,76.4163,-69.9187,-229.955,89.1287,-76.84,83.8319,115.472,357.009,175.715,616.625,10.875,261.75,526.75,556.562,430.188,204.938,487.25,581,334.25,0.0132
1.89555e+06,1.91678e+06,1.7382e+06,1.93304e+06,2.17165e+06,1.88142e+06,319.218,-586.373,-122.719,388.684,-762.864,645.575,-73.78,469.827,-381.395,143.321,334.985,87.1675,249.454,398.799,368.484,15.6844,-27.1031,161.962,-116.025,45.8062,16.3406,44.625,1366.22,-66.5594,245.753,340.516,338.972,546.369,561.272,114.713,527.903,13.0625,562.281,113.584,709.056,526.181,-89.775,1047.32,2851.27,548.262,491.479,275.861,-187.792,390.274,242.597,-357.927,99.2281,19.4219,-332.926,331.161,413.862,349.594,403.057,672.35,607.438,1018.69,219.125,574.938,121.375,473.812,419.125,-48.375,140.875,218.312,0.0162
1.97659e+06,1.97304e+06,2.17104e+06,1.9402e+06,2.0991e+06,2.19713e+06,477.562,-345.993,63.8138,281.212,577.596,134.842,-265.891,176.864,-371.429,238.372,-229.001,284.261,5.80125,404.526,99.1594,-97.2562,87.4781,152.053,-145.228,-65.8875,76.5844,-135.122,2201.86,-55.9906,681.388,133.297,558.244,237.5,895.969,410.163,474.525,191.425,473.753,356.369,329.294,239.994,243.319,1199.38,1993.6,246.34,115.331,282.924,214.206,-189.346,353.549,1120.75,-165.121,-137.295,-230.449,59.3956,-248.318,70.6956,252.979,-73.1675,1201,1212.5,707.062,12.3125,-11.75,-107.312,248.938,379.875,321.312,830.062,0.03
1.89025e+06,1.89679e+06,2.06006e+06,2.04214e+06,2.21754e+06,2.09054e+06,92.82,306.871,255.106,-294.451,128.223,-469.529,463.951,297.203,379.61,-250.272,73.0363,552.681,-73.1106,390.023,11.6156,406.612,346.566,258.562,235.922,206.784,73.5,73.0406,3145.87,234.056,538.709,-103.55,593.809,208.347,6.65,344.019,807.084,668.978,463.897,132.644,186.556,514.662,897.513,1444.77,2447.72,159.048,254.25,186.379,150.219,282.076,-480.956,454.966,473.046,348.605,-32.9113,497.129,564.788,286.243,74.0856,221.409,743.75,1191.44,455.188,358.188,322.125,-66.4375,568.062,344.438,52,270.938,0.0336
1.91493e+06,1.9303e+06,1.84454e+06,2.03611e+06,2.24901e+06,1.91754e+06,333.349,272.287,-274.518,435.912,464.174,831.661,416.649,-172.848,233.761,171.36,115.504,-89.1013,523.451,275.708,294.394,254.1,127.444,30.1219,21.9187,374.325,-394.144,-394.8,1561.5,-111.269,548.744,177.947,742.603,587.1,232.394,195.7,1144.51,626.466,813.141,528.556,322.941,299.666,407.609,2317.47,1632.21,-258.417,-282.853,122.252,-180.447,158.412,506.946,13.56,66.5994,-211.169,-91.2475,287.302,-353.478,-85.88,-13.4894,-103.113,707.062,254.625,436.312,-184.875,519.438,127.938,283.25,401.938,-62.9375,245.812,0.0362
1.92768e+06,1.95113e+06,2.19702e+06,2.04675e+06,2.25059e+06,2.27126e+06,72.0694,496.081,601.173,-478.306,316.094,-78.54,105.538,440.821,126.884,213.233,461.051,543.979,164.592,609.206,378.591,-13.9125,-252.394,-94.1062,662.156,89.3156,150.675,488.775,979.034,268.316,456.534,-82.8875,-59.6125,132.466,1454.51,497.147,855.356,535.206,363.494,573.562,554.919,690.947,-8.075,1789.56,2352.09,6.63875,175.715,-416.617,187.298,215.548,800.534,171.901,394.37,181.577,-126.984,719.739,370.993,216.183,65.8931,225.859,460.062,-311.25,231.688,97.75,55.5,67.0625,220.625,535.812,273.875,557.562,0.0393
1.82946e+06,1.84571e+06,1.76098e+06,2.21896e+06,2.48376e+06,1.90672e+06,754.46,468.488,-206.911,-246.999,251.164,-11.9744,449.82,163.699,-115.504,139.007,-105.836,617.684,302.409,496.23,255.15,-112.284,17.9156,-89.9719,159.206,656.119,-319.397,40.8844,1278.52,-93.9313,587.931,15.5562,213.631,215.294,9.7375,471.378,561.45,161.678,757.566,273.956,477.969,665.119,202.172,2405.64,2622.02,365.979,377.914,363.648,-445.361,353.761,157.494,642.688,272.612,-47.8838,172.537,370.64,315.129,362.306,-88.2812,294.789,429.438,323.875,448.5,241.625,527.188,-90.375,594.562,337.188,95,595.25,0.0562
1.90074e+06,1.91391e+06,2.12936e+06,2.0175e+06,2.19119e+06,2.17086e+06,530.814,-238.372,366.446,-173.889,774.988,171.881,-140.123,364.438,154.551,407.426,190.623,481.281,26.2544,-215.316,113.925,-10.6312,243.272,-13.8469,-16.2094,404.316,191.953,734.212,408.144,1.54375,134.247,-156.869,-9.91562,26.6,380.95,281.378,658.528,531.941,587.219,748.303,216.659,-271.819,50.5875,2162.97,2830.16,-52.6156,13.2775,-62.2206,232.356,-88.0694,-203.259,-192.806,3.81375,-30.8631,131.574,-274.096,147.606,307.219,-167.099,-38.0669,651.688,230.812,405.562,334.438,-323.75,223.25,152.5,50.375,81.8125,450.5,0.0669
1.93245e+06,1.94198e+06,2.01687e+06,2.27136e+06,2.51645e+06,2.09935e+06,209.663,259.792,-641.484,46.1125,-379.015,643.864,-22.7588,335.506,-204.68,-217.621,234.281,416.351,46.0381,-103.307,292.228,126.984,159.075,352.209,238.678,-316.903,269.719,234.937,771.162,-193.147,480.7,-288.147,128.131,787.609,2.31562,485.45,312.966,657.578,64.8969,537.819,0.771875,323.237,22.9781,2134.41,1812.24,-243.091,-444.161,209.544,168.37,278.121,510.831,715.573,268.587,465.489,91.4594,145.699,9.95813,624.396,62.2206,234.475,860.812,1107.44,690.688,29.25,290.75,610.438,230.688,-138.312,345.938,489.188,0.1004
2.04925e+06,2.04526e+06,1.9254e+06,1.85358e+06,2.01638e+06,1.92684e+06,141.759,367.784,-202.523,12.7925,479.198,951.703,87.0931,48.4925,110.001,303.45,257.561,222.753,-449.523,218.439,223.65,403.922,325.828,159.272,146.737,11.0906,-130.528,764.728,2136.67,235.125,1054.8,230.731,184.597,165.241,-273.422,389.381,731.025,502.372,410.994,640.241,64.4219,213.334,235.125,2250.67,2802.82,-61.7969,282.783,-20.8344,110.104,-24.1537,-47.1069,450.517,532.371,249.165,314.776,355.103,-54.6637,643.323,16.4556,259.264,741.25,92.6875,-9.75,282.625,361.375,355.625,-324.688,558.125,134.25,87.5625,0.1018
1.87099e+06,1.8761e+06,1.83001e+06,2.22633e+06,2.45901e+06,1.90144e+06,390.618,-80.3994,140.42,449.151,149.866,-271.543,198.581,282.774,346.439,-372.842,-119.372,199.846,-715.339,-282.402,-175.744,-268.341,216.366,273.919,104.475,222.994,121.209,179.681,1374.29,-38.0594,543.044,353.163,1069.82,463.897,1529.97,-65.6094,570.891,512.584,587.991,332.678,425.006,95.95,96.8406,1730.13,1671.76,-397.407,130.303,255.804,396.348,0.565,660.061,172.466,77.1225,268.092,81.1481,245.563,-89.6231,340.13,-151.914,315.623,791,-744.562,338.438,40.5625,335.812,108.438,49.8125,-207.812,247.75,-88.4375,0.1019
1.87963e+06,1.87251e+06,2.2596e+06,2.16663e+06,2.33392e+06,2.28062e+06,638.733,-267.75,745.907,320.854,-392.551,-123.983,542.194,8.47875,134.247,260.833,385.263,365.404,131.421,168.608,411.206,347.812,300.497,191.166,-273,-192.937,-0.39375,113.269,590.9,-189.406,756.081,-75.7031,155.206,492.991,297.469,-57.1781,934.147,106.756,476.959,939.728,98.3844,118.75,83.9562,2623.31,2190.72,-239.984,-42.2337,-221.127,272.401,355.597,399.031,579.125,-12.43,238.854,10.0288,217.454,-102.83,-181.859,-66.4581,378.056,261.188,175.625,-39.8125,473.688,-9,-19.9375,353.875,-43.75,-131.312,313,0.1422
