"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.0266e+06,1.02952e+06,1.80425e+06,966925,1.08149e+06,1.95934e+06,1116.44,623.858,235.62,965.016,539.516,899.863,930.059,1407.84,1057.54,783.987,564.878,1226.07,735.718,597.157,1904.96,2015.28,1878.78,1123.24,1021.12,640.631,983.522,494.353,569.763,-205.972,825.194,382.85,631.097,-140.719,610.969,167.081,3352.91,2589.94,2822.15,1429.81,791.291,589.416,461.522,1734.64,4016.37,763.032,327.347,217.172,-348.04,331.655,598.052,1314.26,2445.32,3020.28,1857.65,2098.69,1863.58,1246.11,341.825,617.263,2515.25,1025.44,1462.5,1894.81,1593.94,941.938,1290.06,1172.12,849.938,-40.5,0.0088
1.03502e+06,1.0359e+06,2.05428e+06,1.08081e+06,1.19021e+06,2.11825e+06,913.771,276.749,682.763,320.482,366.371,15.6931,919.573,1865.55,1300.82,581.166,938.315,512.295,274.518,524.046,1603.22,2008.58,2015.21,1636.36,1068.18,1164.25,1366.84,597.581,1588.46,-87.8156,626.287,28.0844,115.366,-99.6312,1234.11,78.375,3477.47,2412.41,2583.7,1584.07,1109.6,551.119,260.775,1451.9,5233.03,349.311,242.385,-9.04,-13.2069,262.866,483.075,593.815,2532.9,3001.49,2315.44,2222.36,2490.24,1547.54,381.869,520.648,2484.25,1207.44,1531.19,1588.31,1185.88,899.312,1291.38,1158.62,758.75,590.625,0.0101
1.02155e+06,1.03146e+06,2.21428e+06,900419,1.00768e+06,2.38348e+06,620.659,657.475,397.311,-81.0688,1185.54,1215.21,1008,1252.55,880.228,529.029,593.141,1226.74,322.862,628.915,1994.54,1944.4,1678.62,2004.32,1376.35,753.572,963.966,1178.17,395.259,406.6,907.844,131.041,563.706,-369.609,857.909,975.116,3650.14,2339.67,2487.75,1267.12,853.872,296.934,330.778,1726.8,5213.25,748.131,707.521,56.9944,643.535,811.057,141.744,-267.739,2252.23,3119.58,2065.15,2214.16,2002.93,1967.19,613.59,989.527,1934.75,1265.38,1357,2117.69,1503.31,927.562,1435.19,1778.44,795.875,1206.25,0.0213
1.03075e+06,1.0297e+06,1.71689e+06,861833,950238,1.7547e+06,1147.46,315.35,240.008,347.406,68.6481,201.259,637.84,1366.72,349.042,1047.65,531.633,960.107,179.69,586.075,2482.66,2440.79,1942.57,1387.38,1271.75,487.331,418.884,727.978,927.616,251.809,669.513,53.675,302.694,252.997,282.387,987.703,3191.52,2469.58,2763.73,1662.26,1286.54,424.828,377.447,2209.46,4873.62,266.397,440.629,126.207,273.672,97.1094,584.987,656.742,3184.83,3046.13,2279.42,2278.5,2256.54,2028.14,769.247,444.09,2289.25,942.812,1703.88,2048.25,1564,988.5,1674.88,1430.94,666.812,1094.06,0.0232
1.01936e+06,1.0307e+06,1.9839e+06,932767,1.03862e+06,2.06245e+06,1116.52,748.287,710.504,724.041,618.354,438.143,722.553,1233.73,911.317,951.405,832.479,1454.55,486.561,716.231,2218.85,2505.37,2078.8,1631.77,1108.08,822.478,1213.6,1390.33,681.744,5.87812,641.191,-145.291,263.15,-143.212,495.425,-119.106,3331.53,2356.36,2900.77,1563.94,1217.01,314.153,265.228,1914.78,4530.38,405.176,344.438,-45.6944,11.9356,735.771,201.14,314.352,2626.9,2605.22,1335.87,2141.84,1941.2,1434.04,397.478,928.719,1929,999.125,1867.94,1753.75,1515.56,1054,1324.62,1387.31,1038.38,945.5,0.0338
1.05591e+06,1.06072e+06,2.13729e+06,1.12325e+06,1.24315e+06,2.21214e+06,1265.64,445.432,741.296,441.193,-166.079,486.784,929.167,1195.95,1128.19,436.135,657.773,1085.73,688.638,396.27,2222,2463.89,2114.11,2041.59,1562.92,708.947,361.922,469.744,848.825,312.075,413.606,334.875,56.1688,301.15,-9.025,-13.3,3340.68,2448.51,2193.97,1372.57,798.237,502.788,710.541,1948.92,4257.56,707.097,396.559,617.545,168.652,342.39,520.436,899.551,2667.36,3156.37,1690.69,1968.88,1824.53,1409.46,1003.58,78.0406,1925.75,24.5625,1874.31,2047.12,1266.81,1217.81,1254.88,1248.12,855.625,714.562,0.0438
1.04609e+06,1.0446e+06,2.01353e+06,736314,813481,2.14223e+06,851.148,944.116,705.373,224.389,246.702,324.052,721.884,993.873,635.683,332.159,238.967,1455.3,55.7813,-11.9,2330.34,1712.22,1950.64,1547.57,676.528,1421.37,1172.59,399.262,3144.92,611.681,595.412,363.316,177.056,378.872,-115.306,258.994,3644.97,2439.9,2385.81,1919.24,1210,821.572,811.894,1943.46,4730.89,204.106,337.234,550.451,-288.362,-43.2225,524.037,914.876,2209.08,2368.9,1481.78,1771.2,1815.7,1440.4,389.356,409.342,1838.81,259.562,1573.56,1967.12,1359.56,1634.19,1521.81,1472.75,799.125,1675.62,0.0888
997721,1.00499e+06,1.87202e+06,722978,805615,1.92653e+06,608.016,461.869,360.942,-146.073,570.754,1039.02,547.251,1286.76,569.787,837.239,490.429,1633.28,102.861,306.946,2089.89,2362.7,2063.97,1628.22,1579.4,1299.97,1133.41,1500.65,2234.93,-196.65,378.753,548.684,356.666,641.191,301.15,-191.306,3524.5,2412.76,3162.31,2071.24,1151.64,458.197,380.475,1801.85,5198.56,453.413,126.842,291.611,296.978,204.036,290.904,690.501,3035.67,3040.83,2109.36,2259.15,1978.7,1749.17,879.776,166.181,2501.94,1222.06,2015.62,1928.88,1502.38,1229.5,1710.88,1412.62,1035.81,1025.25,0.1026
1.02138e+06,1.0292e+06,2.25024e+06,1.02973e+06,1.13642e+06,2.29223e+06,1128.12,935.489,371.949,59.5,0.520625,-298.764,982.94,1861.38,468.488,376.635,792.391,1087.44,242.686,169.352,1833.76,2027.35,2017.71,1061.48,1748.25,950.644,682.566,671.606,1118.15,-179.372,448.519,444.837,761.247,52.9625,923.341,1143.27,3335.63,2526.88,2533.47,2074.56,1214.99,119.106,784.641,1803.4,5143.69,338.294,158.412,68.0825,-148.666,161.59,728.214,350.936,2257.6,2886.58,2132.8,2604.16,1870.08,1968.67,663.451,17.0206,2495,703.75,1997.81,1853.25,1887.25,1050.06,1830.75,975.438,578.375,981.062,0.1191
1.02751e+06,1.0342e+06,1.85765e+06,1.07618e+06,1.19121e+06,1.91008e+06,1172.45,85.7544,605.487,258.602,536.467,564.878,1130.5,1881.76,1243.03,547.326,746.576,1298.89,902.466,763.385,1746.81,1921.96,1911.79,1919.73,770.175,1296.29,1098.82,1769.38,1252.87,-608.712,834.041,-164.647,892.228,510.269,-85.0844,471.853,3271.38,2973.32,3258.32,1860.69,868.894,390.094,402.978,2461.15,5339.04,82.2075,307.148,722.494,164.486,288.574,103.607,-160.884,2556.7,3516.56,1998.26,2282.95,2177.23,1452.54,496.635,736.195,2403.56,731.25,1633.69,1911.88,1694.38,1387.25,1497.81,817.5,1028.75,1068.75,0.1263
