"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.91678e+06,1.89464e+06,1.64953e+06,1.67112e+06,1.82932e+06,1.66004e+06,4955.31,2217.04,2080.64,2045.91,4577.19,2695.13,4127.29,7467.1,3643.56,3681.19,3002.07,4279.46,2996.72,1876.41,5574.84,7177.6,6561.06,5177.42,3983.63,3134.58,3216.61,4700.32,2949.99,1032.12,1384.21,184.953,658.825,522.619,473.337,-183.647,11762.4,7513.97,6963.68,4743.17,2834.86,1654.13,885.994,2742,9716.45,888.321,881.894,432.649,916.642,200.646,548.403,579.549,6530.34,7887.4,5324.14,5789.48,6135.05,4379.95,1644.36,1243.78,5809,2186.38,5186.81,4948.94,4107.81,3038.69,5001.56,3700.31,2397.06,2861.62,0.0054
2.0392e+06,2.07665e+06,2.17636e+06,1.89215e+06,2.10450e+06,2.29264e+06,5180.37,3222.37,2483.68,1575.56,1156.23,2434.15,4385.3,6679.54,4399.5,3586.66,3042.76,4293.07,2111.21,2237.87,6408.28,6318.7,5430.34,5173.42,3564.68,3702.82,2932.78,2882.64,3629.06,476.128,1183.11,89.775,540.906,859.75,844.194,266.653,11115.2,7758.71,7312.51,5541.82,2457.18,1134.6,1320.97,1978.32,11187.7,469.303,1493.22,1560.81,111.022,855.904,234.193,941.926,7614.15,9017.96,6314.58,6476.52,7037,4598.39,2414.74,1565.76,6294.69,3383.25,4962,5542,4285.69,3552.44,4153.31,3321.94,2519.12,2678.56,0.0105
1.91029e+06,1.94473e+06,2.21112e+06,2.12118e+06,2.36917e+06,2.33411e+06,4866.43,3675.24,2409.38,1557.86,4065.19,3181.99,4386.94,6804.2,3860.21,3610.61,3011.67,3328.8,2735.88,1892.77,6537.89,6802.23,5932.11,4927.52,3706.17,3615.02,2455.56,3327.58,1434.62,738.625,1149.97,735.834,114.416,900.778,873.347,918.353,9393.42,6343.92,6965.04,4586.66,2635.12,1357.02,986.694,2726.14,10778.4,1063.4,943.762,617.686,701.589,2.33063,752.792,786.056,7626.65,9172.56,5983.63,6716.65,6225.95,4795.01,2151.8,1208.68,5519.56,1771.81,4882,5229.38,4045.5,3556.56,4088.38,3580.12,2430.62,2387.62,0.0146
1.92402e+06,1.95625e+06,2.2313e+06,2.00712e+06,2.24015e+06,2.3824e+06,5071.11,2651.02,2508,1616.99,2588.99,1249.35,4432.23,7324,4069.8,3911.53,2794.57,3701.5,2277.73,1626.58,6043.87,6077.47,6409.53,5085.81,3114.1,3061.8,3308.55,4709.51,2415.43,633.472,1204.78,902.263,829.587,698.844,-16.5656,799.069,8579.33,7053.57,7308.71,5106.01,3214.27,1157.4,710.659,2637.62,10559.6,1069.83,1275.42,764.304,386.46,678.777,976.956,1926.86,7141.11,8336.29,5947.9,6644.61,6327.72,4290.75,2194.53,1560.46,5788.06,2075.5,4727.75,4904.75,3828.25,3028.94,3928.38,3397.06,2792.88,1783.25,0.0172
1.85139e+06,1.84621e+06,1.88869e+06,2.14765e+06,2.32985e+06,1.91416e+06,5313.28,3956.6,1812.67,2004.7,1085.95,1132.58,4734.42,7719.75,4564.32,3898.07,3571.19,3983.23,2452.07,2053.57,6486.05,6364.51,6307.48,5180.17,3342.35,3282.69,2835.2,4965.19,3537.27,288.266,1188.63,514.662,579.203,374.538,615.303,318.487,9236.91,6599.59,7126.19,4087.61,2651.69,1200.44,1105.32,2398.1,10598.3,948.494,1143.84,801.17,221.974,260.818,270.211,675.175,7054.31,8235.72,5668.86,6133.78,6693.06,4405.38,2250.89,1512.65,5557.44,1803.5,4786.88,5133.19,4289.12,2907.06,4105.75,3328.31,2611.75,2689.69,0.0174
1.9596e+06,1.98246e+06,2.19915e+06,1.8446e+06,2.06162e+06,2.38228e+06,4256.26,2504.13,1248.46,2167.44,1514.05,1711.67,4421,7373.98,4256.63,3406.6,2948,3361.68,2318.94,2007.98,6288.52,6190.54,5733.39,4439.33,3403.77,3118.63,2361.19,3276.59,1608.82,277.578,1025.76,353.163,1636.14,363.316,1297.58,595.412,8408.92,7299.38,6244.35,4445.05,3051.46,1368.12,1292.36,3062.98,10512.9,902.729,855.693,978.509,1106.41,254.391,927.024,807.879,7674.96,8410.59,6165.35,6153.77,6625.19,4977.58,2228.15,1387.36,5238.06,3556.19,4486.94,4613.44,4378.44,2574,3620,3229.75,2603.31,2944.69,0.0369
1.91367e+06,1.93433e+06,2.09655e+06,2.2895e+06,2.52954e+06,2.17652e+06,5345.03,3519.05,2118.2,2440.54,1976.74,1400.93,4525.94,7018.32,4148.34,3336.17,2929.56,4309.88,2328.46,2296.33,5894.83,6502.32,5744.81,4947.6,3548.8,3613.05,2651.58,3265.89,1176.22,607.109,1176.57,253.353,1075.4,206.744,572.612,835.584,7876.09,6673.16,6470.27,4621.04,2765.21,1311.06,1171.23,2896.55,10057.2,967.774,1015.02,1341.1,579.69,727.791,597.205,593.25,6943,7824.97,5523.02,6545.67,6267.97,4599.59,1820.08,1061.85,5537.25,3089,4579.12,4977.75,4280.25,2760.5,3991.94,3243.94,2426.88,2424.69,0.0402
1.88338e+06,1.9086e+06,2.09723e+06,2.23839e+06,2.47612e+06,2.18129e+06,5160.14,3620.95,2496.4,787.557,1565.15,796.408,3997.43,7439.06,4207.84,3145.1,2959.53,3267.07,2716.92,2707.18,5752.82,6324.81,5449.43,4375.35,2976.49,2988.5,2745.82,2687.08,3205.18,783.275,971.019,249.078,1025.82,242.606,409.212,606.278,7938.26,6471.64,6623.4,4440.72,2565.53,1040.61,666.544,2673.24,9801.69,999.626,686.828,1087.27,319.578,99.2281,514.291,266.397,6821.74,7909.72,5453.8,6330.12,6595.6,4065.46,2295.38,1903.27,5421,1323.38,4700.62,4775.62,4051.19,3022.44,4190.38,3371.56,2038.88,1911.25,0.0413
2.06093e+06,2.08663e+06,1.796e+06,1.65936e+06,1.8443e+06,1.90321e+06,5194.42,2848.71,1962.83,2671.55,1344.4,2331.81,4842.04,5992.84,4563.8,3443.79,2427.23,3203.11,2719.45,1452.99,6030.08,6623.99,5899.29,4724.47,3191.54,3271.47,3327.65,2952.6,2217.66,266.237,648.612,327.987,106.4,185.25,318.962,552.603,10440.1,6990.99,6602.02,4845.77,2715.1,1099.57,727.819,2561.91,9754.8,592.332,1337.99,755.758,569.661,487.666,190.476,1636.17,6908.47,7973.84,5788.35,6128.41,6009.13,3982.47,2083.65,1235.02,5418.44,3146.75,4852.62,4785.56,4662,2824.31,3854.31,3825.25,2773.81,2442.44,0.049
1.99727e+06,2.0145e+06,2.13553e+06,1.74183e+06,1.94892e+06,2.30404e+06,5950.37,3973.56,3027.73,1714.94,1867.18,3290.2,4322.01,7242.64,3793.27,3302.55,2956.33,4152.58,2480.18,2052.3,6354.4,6696.44,6031.46,4656.49,3223.7,3171.98,2714.12,3435.73,1419.06,416.931,761.009,493.288,454.931,384.631,615.422,160.906,8852.75,7122.39,6513.97,4575.38,2555.97,1321.33,950.712,1845.2,10392.2,1282.62,1117.85,446.279,439.358,680.189,239.772,328.618,7576.72,8003.72,5979.25,6614.67,6375.32,4488.85,2258.87,1402.68,5438.94,3688.38,4950.44,4325.44,3855.12,3036.25,4525.75,3378.88,2314.06,2101.19,0.0611
1.91288e+06,1.90554e+06,1.6964e+06,1.56928e+06,1.73611e+06,1.73876e+06,5023.51,3519.05,2030.66,1365.82,2687.32,509.543,3797.89,6855.96,3779.59,3586.21,2900.33,3365.47,2116.04,1736.73,6259.51,6515.84,5652.08,4424.31,2947.94,3251.72,3873.58,4403.7,3866.38,541.203,1037.88,-119.819,1136.62,535.978,1756.37,698.191,10736,7468.54,7143.23,4867.44,2405.1,1315.81,995.541,2576.93,9846.33,998.991,1210.44,796.297,331.302,-9.74625,839.731,591.979,6062.52,7374.1,4623.18,5927.49,5508.54,4073.51,1716.26,782.525,5673.94,1469.69,4536.62,5143.12,3863.56,3328.69,4189.62,3599.06,2376.31,3228.69,0.073
1.91433e+06,1.91837e+06,2.2259e+06,1.99867e+06,2.16597e+06,2.26268e+06,5939.22,2675.34,2545.63,1270.99,1818.17,4044.96,4522.97,7374.28,4315.39,4643.98,2681.67,3522.1,2684.27,1703.34,6331.17,5944.57,6304.07,5332.49,3172.57,3578.99,3686.75,4738.32,4004.07,468.766,985.328,469.062,869.784,515.612,476.959,284.109,10102.8,6859.65,6536.36,3921.48,2671.76,992.394,990.375,2424.4,11004.2,995.106,1355.22,897.008,1093.42,758.018,657.872,925.753,7662.53,8797.76,5958.91,6329.91,6226.3,4528.97,1922.84,1467.38,5907.69,2510.69,4593.44,5209.31,3730.5,3095.12,4540.19,3596.56,2388.56,2331.19,0.1009
2.05863e+06,2.06057e+06,1.81928e+06,1.81395e+06,1.98766e+06,1.84793e+06,4657.44,3002,1192.08,1983.28,2043.97,1942.01,3850.77,6651.95,3627.64,4002.79,3242.01,3637.24,2627.52,2749.12,6470.49,6241.72,6386.36,5312.21,2901.87,4003.98,4189.5,2631.43,1747.64,483.075,1030.57,296.875,926.013,167.675,1444.59,1019.88,9979.45,6974.78,7185.32,4048.13,2902.13,1379.88,694.984,2786.88,10445.4,591.626,1172.73,421.984,236.664,355.738,198.809,5.50875,7129.03,8192.57,5982.86,6079.82,6386.62,4513.93,1966.06,1090.38,6017.31,3287.38,4406.06,5022.12,4367.44,3734.19,4555.31,3822.56,2554.25,2717.88,0.1058
1.86168e+06,1.88509e+06,1.88722e+06,2.22714e+06,2.4793e+06,1.98089e+06,4489.2,3010.03,1301.79,2518.93,2086.07,2555,4670.6,6958.3,4162.62,3383.62,2872.96,4030.16,2649.31,2081.76,6658.51,7462.42,6080.29,5254.59,3304.94,3423.92,3083.06,3090.02,3109.59,487.587,1050.46,673.075,184.241,1095.35,1242.54,498.572,10670.2,7905.25,7915.93,5419.27,3301.07,1111.38,969.356,2243.54,9755.71,563.517,1257.55,733.158,867.275,589.789,499.601,396.277,6955.93,7949.48,5936.31,6179.76,6533.87,4176.83,2118.4,958.734,5539.56,3827.56,4884.62,4481.31,3896.62,3534.31,3713.88,3606.25,2580.19,2748,0.1078
2.00886e+06,1.9938e+06,1.91813e+06,1.91595e+06,2.06216e+06,1.92305e+06,5297.36,3010.7,1428.15,2241.51,1367.83,2994.26,4315.09,7873.11,4481.32,3863.48,3145.1,4281.32,2822.16,2392.94,6677.21,6865.23,6517.74,5081.8,2954.83,3815.57,3744.63,3375.82,1827.21,537.759,962.825,344.494,510.744,940.678,2057.58,553.078,10332.6,6595.97,6744.47,4106.73,2858.37,1525.34,506.35,2083.17,10571.4,279.392,1103.87,1095.96,832.174,155.446,922.645,943.409,6529.99,8390.39,5357.26,6269.1,6586.28,4446.27,2162.11,1161,5564.06,1731,4939.5,4900.31,3957.12,3023.81,4246,3605.75,2378.12,2477.94,0.1107
1.94038e+06,1.93082e+06,1.7025e+06,2.33249e+06,2.58424e+06,1.7689e+06,4837.57,1915.9,2953.73,1756.96,839.471,957.653,4480.72,6181.38,4417.13,3250.04,3098.02,3641.7,2342.52,2117.9,5864.77,6060.8,5988.61,4565.6,3349.11,3164.24,3106.95,2812.95,1482.65,617.559,1270.09,399.297,118.394,594.225,648.078,-30.7563,8426.26,6862.98,6312.81,4154.88,2470.42,965.497,1018.58,3071.82,8591.11,601.796,902.588,453.201,585.199,407.506,823.841,809.08,6350.39,7324.09,5043.12,5460.02,5761.52,4229.8,1714.35,848.206,5554.75,1687.75,4673.75,4983,3625.5,3255.5,3784.38,2788.62,2386.06,2147,0.1322
2.03092e+06,2.01528e+06,1.87535e+06,1.86654e+06,2.02984e+06,1.88368e+06,5547.71,2722.79,1619.29,2015.86,591.653,2086.37,4408.28,7048,4256.63,3700.97,3421.77,3526.57,2592.12,2199.86,6458.75,6899.62,6314.17,5282.35,3050.51,3460.6,3720.41,3363.67,522.737,520.244,1349,858.266,1054.56,591.494,36.3969,747.709,9460.99,6640.62,7584.8,4963.45,3055.44,996.728,1256.55,2237.43,9843.22,868.546,689.018,1241.87,1265.6,119.568,447.198,484.417,6953.67,8151.54,5600.35,5824.02,6201.93,4313.35,1355.51,973.566,5040.38,2017.06,5149.12,5085.5,3881.5,3280.88,4054.62,3942.38,2399.31,3211.38,0.1339
1.9965e+06,2.03541e+06,1.97298e+06,1.79969e+06,2.0149e+06,2.0961e+06,4659.52,2706.58,2340.95,1505.65,1319.78,1204.8,4259.98,6969.09,4157.12,3114.97,2751.43,3905.13,2353.6,1808.21,6227.62,6476.4,6233.52,5169.02,3435.4,3744.3,3522.36,3030.63,2905.87,495.959,1275.49,563.706,432.487,675.272,506.291,88.8844,9137.22,6736.63,7588.72,4182.67,2774.42,1161.85,957.659,1721.1,9442.49,1193.77,816.708,630.469,1272.45,964.455,1290.39,1438.84,7260.04,8406.14,5839.56,6093.74,6353.64,4729.33,2196.37,1582.85,5856.94,3533.06,4814.56,4660.88,3542.56,3035.12,4998.12,3658.12,2579.25,2614.5,0.1345
1.88638e+06,1.89527e+06,1.74968e+06,2.26805e+06,2.50607e+06,1.81958e+06,5118.56,2667.31,1752.57,2112.4,2761.62,1611.48,4417.95,7560.14,4182.03,3307.16,2780.66,3545.23,2220.84,1905.34,5919.83,6267.58,5976.47,5029.63,3150.39,2694.69,2908.11,3638.97,2779.22,436.406,842.175,295.628,273.422,-66.975,-166.072,-174.859,9863.55,6268.16,6430.97,4586.84,2250.19,1304.94,1052.78,2916.5,9514.95,703.425,734.712,1122.73,678.989,346.204,211.946,342.672,6777.67,8002.52,5385.65,5787.29,6004.96,4119.49,2072.49,1171.17,5195.25,2005.75,4600.25,4956.88,3386.94,2689.69,4404.62,3209.06,2109.44,1805.94,0.1554
1.87073e+06,1.90456e+06,1.92222e+06,2.13657e+06,2.36826e+06,2.02329e+06,5718.92,2594.05,2553.15,1566.64,2665.82,1094.21,4679.15,7086.52,4040.2,3783.16,3173.88,3547.99,2362.75,2131.44,6893.05,6542.55,5893.19,5410.58,3361.38,4017.37,2816.3,3543.88,3873.57,435.456,761.722,-133.416,809.519,-17.3375,514.959,-77.6625,8782.69,6984.99,7007.85,4452.35,2700.2,1453.5,987.466,2247.17,10105.4,778.57,1096.17,640.569,378.197,824.617,1190.24,1208.11,6752.31,8011.28,5332.19,6056.52,6587.33,3991.3,2334.3,909.509,4908.12,3632,4671.31,4903.94,4171.31,2925.81,3682.94,3231.06,2927.69,1962,0.1649
