"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.9521e+06,1.95238e+06,619108,1.99683e+06,2.2266e+06,681855,778704,1.14591e+06,765517,699074,857296,805653,661240,1.10114e+06,708722,721405,732156,1.06286e+06,744248,698278,881391,1.04305e+06,1.16399e+06,976280,706722,717321,696471,760421,114759,824620,769257,645323,807029,531572,461913,207000,898100,786347,959396,758897,745943,749669,908780,911591,299748,299582,343887,364504,316082,233988,296499,367715,283284,338159,294462,361388,404101,328940,286083,261549,813393,820625,875539,992284,926693,793543,1.03619e+06,1.0308e+06,741303,802625,0.0077
1.93986e+06,1.9245e+06,724647,2.08704e+06,2.27289e+06,776443,821827,1.18012e+06,784016,702188,861855,771833,698784,1.16197e+06,745728,757315,760329,1.09822e+06,762049,719267,909271,1.08537e+06,1.22691e+06,1.03912e+06,747765,782691,780617,830335,123416,847690,787458,650294,846173,531114,512086,219817,991502,799108,982618,779659,762514,767335,918320,930712,334961,328789,380366,406991,358869,268518,334383,419303,308456,371720,322233,396461,444142,359922,315725,287173,845918,793168,904246,1.02793e+06,962030,811143,1.07025e+06,1.07155e+06,778283,820828,0.0168
1.9117e+06,1.90908e+06,709735,2.30462e+06,2.56945e+06,786769,773066,1.12047e+06,751665,687849,813780,747935,645694,1.08255e+06,692403,708107,717686,1.04275e+06,724170,681290,862667,1.01831e+06,1.12609e+06,941600,679774,688637,672166,722786,97810.8,775816,703598,584062,752210,482826,415182,177802,777826,735398,910093,721904,716932,708621,859542,865343,327831,330613,371505,395711,340674,252484,314497,380534,311360,375589,327929,403135,450958,365290,317103,287875,817121,740731,884798,997459,923946,782157,1.02401e+06,1.00629e+06,715526,767147,0.052
1.94845e+06,1.94878e+06,515991,2.06194e+06,2.27744e+06,558648,778648,1.13101e+06,762752,683988,851014,788755,660171,1.09696e+06,704546,717392,723599,1.04542e+06,731606,686623,871414,1.035e+06,1.17287e+06,981776,719215,742604,742761,806952,132064,842600,793855,664250,850785,563445,520466,222179,995472,804568,986255,769796,767051,767659,924097,928702,266898,267541,303608,326421,289718,215472,274876,345170,249323,298104,258718,317695,356311,289522,253985,230643,818923,867903,880441,999518,932143,792355,1.05329e+06,1.03457e+06,759029,832038,0.054
1.92136e+06,1.91417e+06,647921,2.47295e+06,2.75866e+06,716376,761277,1.0905e+06,729850,655433,799849,701978,635309,1.06226e+06,683285,697794,709875,1.02365e+06,712578,667139,827063,975750,1.07936e+06,892304,644941,652996,633022,665788,90197.1,785777,712133,586056,741632,484123,419807,179465,758901,741582,932351,738551,730912,726531,878728,884617,311959,315122,354813,373184,323007,233768,285587,344078,296154,356449,310884,382564,430001,347768,302057,274441,796328,665808,853266,969736,890450,756084,978747,956205,672353,698802,0.0567
1.92291e+06,1.91188e+06,824894,2.27618e+06,2.50169e+06,903488,771194,1.13058e+06,748891,675365,810279,747128,656723,1.09587e+06,704659,722628,729318,1.06447e+06,732393,686881,895071,1.05597e+06,1.17545e+06,974309,700901,712280,690643,740176,100947,820638,756450,630497,782001,495263,436928,195762,860146,776439,952387,749035,745889,737937,896269,909583,363613,360050,412145,435404,377118,276586,341696,410096,336972,407356,354672,438329,490226,396530,346749,314774,833287,753704,900413,1.01536e+06,947318,798658,1.04737e+06,1.03807e+06,730747,764433,0.0649
1.90425e+06,1.91223e+06,800726,2.22114e+06,2.49264e+06,894402,774295,1.09893e+06,742782,663350,780294,713447,651119,1.08756e+06,699552,715358,720704,1.04083e+06,718245,669673,820182,963549,1.06655e+06,889058,641103,647653,632788,672956,87018.9,782555,689381,570978,707735,468400,411750,179286,696986,706629,899967,720642,719872,715742,872921,873633,339602,348335,384904,406109,345478,247586,310304,377926,326770,398650,348924,430328,480372,389188,335950,306149,814107,750770,895981,1.00437e+06,910465,774230,1.00108e+06,984039,698867,749518,0.0698
1.93856e+06,1.92155e+06,518517,2.02798e+06,2.20194e+06,552194,839188,1.1747e+06,778935,690116,855514,758222,700965,1.16917e+06,741792,753818,758300,1.09567e+06,755422,711893,894779,1.06055e+06,1.19687e+06,1.01584e+06,737594,760712,772209,820296,142339,873891,820448,676490,900709,562277,545158,211555,1.03445e+06,830126,1.02077e+06,809246,794840,797526,963539,971390,268503,268985,311472,335168,294205,224431,281027,340635,250067,300432,260097,319917,358241,291073,252796,233187,830627,811502,885731,1.01201e+06,947539,795314,1.0516e+06,1.06128e+06,770519,822221,0.0929
1.91397e+06,1.92026e+06,763303,2.09375e+06,2.31383e+06,829070,795996,1.16235e+06,780095,722624,874027,786846,670339,1.12763e+06,721749,735345,740763,1.07944e+06,750414,706097,907241,1.0789e+06,1.21533e+06,1.01604e+06,737508,761646,752544,808811,116737,807708,747130,634037,811430,519460,500607,189511,933534,762821,933870,736469,731361,728347,882372,890262,337209,337898,386683,414771,362071,271079,339054,415840,315453,379847,332883,409636,457771,371142,325380,295647,836506,840188,902830,1.01391e+06,947356,807709,1.0639e+06,1.06225e+06,763852,826188,0.0978
1.98482e+06,1.99215e+06,627233,1.89006e+06,2.09497e+06,677111,778282,1.1387e+06,765456,701655,835523,764233,661609,1.1032e+06,708547,724498,727568,1.05536e+06,738493,695566,896150,1.07271e+06,1.20522e+06,1.0173e+06,739387,767764,758655,816347,122990,812800,760808,637561,824980,545647,489428,198148,973190,768741,924358,747087,733636,734062,888172,894881,292780,293930,336533,363619,316191,238669,301478,372980,273408,331041,286634,351630,393690,320497,281076,255828,833772,869033,896436,1.01448e+06,945167,808425,1.06494e+06,1.05329e+06,773401,842944,0.1015
