"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.89125e+06,1.92697e+06,1.93493e+06,2.13701e+06,2.3909e+06,2.08291e+06,14337.6,8863.57,5752.16,5927.02,4540.97,6063.12,12520.6,20045.8,12548.1,10786,9032.4,10164.6,7529.73,5346.67,17033,17696.8,17227,13064.2,8660.73,8742.17,9424.21,11088.8,4411.21,1765.04,1728.35,1005.1,2369.66,1251.27,525.469,395.616,21750.2,18106.9,19402.6,11855.9,7013.97,3242.05,2862.59,2383.73,24483.1,2721.53,2449.27,2147,1551.7,971.518,1305.22,1494.07,20279,24086.2,16713,17700.4,18831.9,12744.6,6068.74,3243.45,5025.44,2914.31,4772.5,5275.5,3991.44,3469.75,4159.75,3032.38,1967.31,2574.75,0.0009
1.9002e+06,1.92636e+06,1.81807e+06,1.99417e+06,2.17469e+06,1.84912e+06,16053.8,9051.51,7186.41,4670.97,5418.44,7098.13,14193,21281.1,12223.3,10969,9239.09,10767,7652.52,6450.92,18137.9,18722.2,17671.2,14078.1,9596.93,9794.4,10611.7,11580.6,3105.13,1458.72,2012.16,1071.24,1298,1016.02,713.688,540.312,29342.2,18629.9,19653.5,12397.9,7771.89,3476.64,2999.45,2284.33,24842.2,2514.81,2606.63,2761.23,1907.44,1806.23,1421.61,2790.11,20641.3,24130.7,16237.7,17251.6,18349.3,12106.8,5208.88,3216.76,5132,2331.75,4850.94,5368.06,4233.81,3464.56,3706,3382.06,2589.5,1441.88,0.0062
1.93005e+06,1.94391e+06,2.17462e+06,1.97052e+06,2.16468e+06,2.23055e+06,14367.6,8642.08,6331.99,5617.54,3915.47,7300.5,12896.1,21604.8,12644.9,10443.7,8390.32,10620.2,6699.33,5052.29,17896.9,18619,18909.8,14499.1,9480.06,10114.8,11328.1,10646.9,4323.45,1569.99,1732.38,1131.92,1653.89,430.884,724.553,-461.641,29528.3,19562.9,19301.6,12396.9,7528.81,3258.56,2959.55,1697.71,26252.7,2406.69,3004.81,2287.4,1626.56,1733.35,1417.44,2666.66,22908.8,25960.3,18172.2,19244.8,20404.5,13486.4,6507.18,4122.1,5500.31,3388,5083.88,5091.38,3901.81,3200.81,3723.31,3581.56,2111.88,2990.5,0.0222
2.02883e+06,2.00879e+06,1.8956e+06,1.8092e+06,1.97267e+06,1.88929e+06,15109.5,8798.56,6778.69,4019,5791.36,9614.68,12825.4,20199.7,12468.2,10717.4,9218.26,11484.2,6845.4,6104.55,17921.2,18983.7,17907.9,14150.4,9795.52,10151.5,9904.58,12162.2,4470.52,1597.42,1437.53,1249.19,1476.95,1145.17,369.728,615.778,29887.2,21571.9,19416.8,14142.8,7746.48,3319.89,2910.32,2616.36,25162.8,2433.38,2506.98,2548.79,1669.79,1647.82,2333.45,2118.68,20580,24086.5,16600.4,17744.9,18703.5,12521.1,5604.52,3761.13,5006.69,3565.75,4902.81,5258.5,4275.62,3649.38,3963.25,3987.31,2603.75,2551.44,0.0255
1.98089e+06,1.98185e+06,2.09469e+06,1.89018e+06,2.05625e+06,2.08668e+06,16861.4,8695.78,5236,3859.54,4087.65,6107.01,12612.7,21266.9,12709.6,10693.5,9058.28,11680.5,7534.34,6529.98,18304.1,19087.6,18061.1,13827.9,9635.52,9645.5,9808.12,10353.9,4497.24,1188.45,1803.1,2148.25,1092.26,1866.99,494.178,1095.23,29616.1,19988.7,20676.6,12973,7890.7,3338.42,2700.02,1990.84,26776.2,2210.56,2957.77,2266.92,2406.69,2162.47,2158.3,1677.34,22036.8,25367.7,17127,19217.9,19325.9,13328.1,5722.96,4197.88,4961.06,1580.12,4932.88,4730.88,4581.94,3404.81,3733.31,3207.25,2866.5,2433.38,0.0318
1.87259e+06,1.90548e+06,2.0124e+06,2.29528e+06,2.56273e+06,2.12879e+06,14702.5,9563.66,6884,4686.52,5798.65,4863.46,11933.1,20588.1,11507.3,9605.31,8694.07,11095.6,6751.39,5980.49,16986.3,18097.3,16624.1,12713.1,8593.86,8290.47,8296.51,10241.4,3428.97,1556.46,1484.14,1114.88,1429.16,1083.18,671.888,100.166,21762.2,17990.6,18116.7,12590.2,6825.63,3097.42,2293.83,2335.16,24957.2,2597.59,2783.33,2040.5,1487.57,1901.3,1295.83,1820.85,21047.8,24535.1,17366.8,17999.8,18682.5,13089.1,6119.87,3664.87,5498.75,1908,4626.69,4790.19,3732.5,3248.81,3558.19,3606.75,1749.75,1926.69,0.0594
1.89853e+06,1.92902e+06,1.92769e+06,2.18226e+06,2.44634e+06,2.07463e+06,14483.9,8919.12,6048.77,4741.41,5502.93,4466,12997,21162.3,11492.5,9875.59,8855.46,10374.3,7236.09,5397.62,17085.3,18385.8,16386.8,12969.4,8783.64,8374.67,7364.77,8102.06,3855.69,1080.51,1675.44,1472.74,1413.01,666.128,756.141,1004.15,22018,18065.3,19063.4,11721.2,6812.81,3405.63,2686.07,2079.55,24260.7,2255.13,2538.62,2036.47,1486.66,916.218,1786.32,1741.12,20632.4,23538,17071.4,17732.4,18618.1,13203.1,5696.05,3489.23,4631.62,1978.88,5076.19,5182.25,3882.31,3432.69,3569.75,3247.44,2179.31,1967.62,0.0683
1.89403e+06,1.93661e+06,2.00274e+06,2.24396e+06,2.52888e+06,2.14513e+06,14264.4,9652.69,6348.2,3826.89,6817.14,5505.61,11827.7,20444.6,11484.4,9979.42,8315.94,10274.2,7071.13,5680.61,16431.3,18054,16595.8,13115.7,8905.12,8573.97,8132.45,9590.57,3864.78,1658.76,1885.99,732.688,1355.95,412.122,483.016,939.491,21809.5,17575.4,17799.1,12058.6,6897.83,3023.32,1999.51,1923.99,25235.5,2699.85,3066.68,1945.65,1940.35,1145.11,2302.66,1546.26,21318.4,25194.8,17138.9,17961.8,18967.1,13330.9,5839.77,3792.7,5665.12,3575.38,5342,4974.38,3806.56,3765.31,3710.38,3658.5,2026.56,2178.19,0.0691
1.88369e+06,1.9127e+06,1.82794e+06,2.25718e+06,2.50342e+06,1.90528e+06,15445.9,9017.75,6003.18,4774.43,7581.94,4960.81,13051.1,20596,11254.7,10927.3,8665.8,10638.3,6642.13,5585.19,17638.8,18895.1,17028.9,14075.6,9086.31,8969.69,8723.01,10860,5545.33,1375.78,1492.15,1290.1,1712.08,87.7562,1009.26,396.328,24390.8,17827.5,17188.5,11462.1,6738.11,3138.8,2732.62,1558.47,24193.2,2526.89,2694.49,2435.08,2057.59,1050.83,1026.11,1907.44,20185.3,23283.7,15795.1,17126.8,18259.7,12429.1,5843.37,3098.53,5273.06,3849.94,5090,5561.12,3699,2882.62,3512.75,3476.56,2558,2335.06,0.075
2.00081e+06,2.02078e+06,1.80102e+06,1.78652e+06,1.9801e+06,1.85016e+06,15067.9,8823.33,6418.71,5595.6,5369.06,6303.73,12962.3,20300.4,11921.9,9932.78,8975.58,10605.5,7580.23,6078.52,17873,18563.2,17903.2,14154.9,9832,9850.25,10299.4,12088.1,5293.46,1280.84,1665.29,1228.11,1661.43,1472.5,736.844,1916.68,28977.7,19664.2,19241.8,13468.3,7644.17,3215.39,2488.35,2112.74,25862.2,2429.57,2612.42,2311.7,2416.86,1237.63,2264.8,2417.14,21247.1,24412.4,16907.1,17698.8,18755,12147.3,5888.71,3201.64,4806.5,1891.31,4844.12,4847.81,3913.56,2847.25,3949.62,2921.94,3144.75,1741.38,0.0946
