"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","UV1-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","Time"
1.88922e+06,1.90533e+06,2.02901e+06,2.28112e+06,2.54476e+06,2.13534e+06,325926,269440,176365,153871,164533,162084,277088,459337,274207,253111,230269,306945,205226,177863,440525,471473,431863,329232,228667,220785,214424,224184,66733.9,104892,92273.9,70604.2,92139.7,51790.4,42185.6,26916.9,442348,385482,427704,308067,235488,172749,177741,141476,462995,154542,168570,156664,122506,85537.5,98211.4,123303,432554,508437,392435,440679,475749,348263,214749,165023,341628,205319,337549,360740,308442,252933,305769,274701,185601,189499,0.0094
2.06573e+06,2.095e+06,1.95739e+06,1.60359e+06,1.79103e+06,2.0752e+06,313245,272129,180029,154554,182046,165023,265686,441109,265526,244100,222657,299124,203108,172512,455138,483340,452161,351632,246108,245666,230645,249536,72381.6,111129,104225,79243.2,98315.3,62388.5,58453.7,20319.3,563409,411197,445672,325756,245522,179770,184264,146288,470954,153196,168167,157803,125264,89200.4,105394,137823,434404,506507,387294,432116,464032,341973,209528,162717,345317,231963,343518,368420,313911,264109,320791,288113,206616,213249,0.0108
1.86964e+06,1.87584e+06,2.27461e+06,2.10806e+06,2.28509e+06,2.3193e+06,360285,287377,189133,147357,168124,161306,299925,499818,294998,272681,244068,321031,219946,186988,466663,497338,464113,358299,247453,247906,239038,252022,63051.6,110450,99628,79827.4,88932.8,57473.2,56665,18586.9,539852,397141,440525,319154,243686,179607,185527,145782,497305,164514,180244,168451,133346,94611.6,108676,131275,456806,534153,408910,457515,493539,361420,223704,174172,349749,187646,341837,367145,315963,259583,317221,278173,193918,194375,0.0229
1.85109e+06,1.87834e+06,1.70909e+06,2.32913e+06,2.60467e+06,1.80175e+06,334501,280976,187534,156330,195238,168652,279561,469037,277720,257578,234708,314761,212682,178718,442938,476041,431048,332189,233626,227278,212931,233599,66466.5,115464,105052,83259.6,93564.7,69257.1,51864.8,27165.9,521496,429606,478384,342083,259043,190403,198870,154769,440822,147075,160002,148440,117810,83255.4,97391.7,123926,413200,483611,369735,415949,447956,329048,202572,155153,340915,191384,336003,360165,309643,254611,307549,276686,192010,196713,0.0253
1.96465e+06,1.98753e+06,2.21534e+06,1.94827e+06,2.16293e+06,2.31581e+06,339018,286635,190074,163857,183846,188554,289318,475591,284551,262692,237344,316778,215486,184884,466590,500665,461739,359105,254165,250707,239266,257210,66766.6,109635,100362,76964,93563.9,62844,49902.8,30962.8,570399,404146,440759,317992,244418,179588,190323,145759,500455,165381,180860,171141,137052,98376,118158,152095,462625,541972,416822,468365,503919,369849,227869,176361,345383,220430,340430,364895,316017,261587,317300,284955,202741,208887,0.0357
1.92056e+06,1.94747e+06,2.02824e+06,1.97411e+06,2.20287e+06,2.16076e+06,332663,279811,188380,159482,186594,188307,282718,470350,281411,258376,234180,318491,213302,185925,454014,484331,441426,343909,239846,237621,229638,244522,66268.7,111328,99163.8,75774,97935.7,51967.6,54333.9,26678.2,524117,405366,442052,317644,243252,178682,185581,148133,474941,158089,172690,160575,126578,89842.5,105467,134335,440250,516204,394318,442775,476783,351437,216038,167532,340882,222350,335892,360916,308563,256380,308664,281278,196829,208552,0.0403
2.01993e+06,2.04266e+06,2.11385e+06,1.63716e+06,1.83455e+06,2.27271e+06,320867,276738,184043,157843,180571,161255,269892,453936,273122,252953,231008,308280,211043,181778,454606,479562,441983,340593,235183,229347,219347,242240,58009.1,110831,102649,79915.7,92601,60467.5,51961.6,23926.8,480980,406701,446857,321353,240837,177449,186982,146183,486522,161640,174290,162338,129141,89140.7,106464,129421,451057,527743,405162,454859,488187,359529,222016,171549,342504,209929,340346,362226,309785,259221,310681,278869,192528,199377,0.0465
1.86012e+06,1.85668e+06,2.14473e+06,2.14731e+06,2.33721e+06,2.19147e+06,347992,276542,181225,148637,165006,152093,293190,483978,288413,265962,241432,321086,212861,180190,469380,497893,461412,354484,246392,242729,234471,238621,69479.6,108275,97082.6,76421.4,95750.4,54971.5,50708.5,23876.6,526082,390830,428254,312360,237332,176827,184044,142760,480188,158780,175183,161071,127514,88530.6,104193,128373,444294,517753,397825,444095,477558,351984,218299,168458,348931,200395,341813,367327,318281,258987,315622,279510,189453,186912,0.0506
1.96028e+06,1.94617e+06,1.6483e+06,1.80272e+06,1.97902e+06,1.66461e+06,334979,276801,183589,155675,181991,178123,285027,471366,282553,260479,232080,307339,211075,181425,476375,509510,468348,366455,259314,263071,262649,284688,93413.6,133867,121384,94978.5,119064,77628.7,63712.2,29125.8,684797,498179,538400,389336,294986,218731,226806,177243,441232,144250,158644,149044,120758,87476.9,106618,141832,404363,472608,361129,405072,435183,321048,200026,153237,357494,247336,350216,376838,325924,271920,328828,298579,213380,228129,0.0899
2.06494e+06,2.08636e+06,2.00362e+06,1.61831e+06,1.80169e+06,2.14282e+06,320681,277131,186698,159010,171670,166162,269056,447832,271129,250731,225892,308326,209600,177735,453959,477020,447001,344100,236698,235407,229010,245023,67222.1,112354,105137,80842,92882.6,67123.8,57156,21989.2,513543,410701,445513,321898,244661,178464,185903,147171,476123,157553,171040,160480,127239,90309,107693,133513,442329,518755,396511,442438,477110,350238,216144,166102,342245,223242,339456,363344,313339,258623,313629,284327,198806,211814,0.0918
